dataset,cluster_id,n,radius,radius_std,label_entropy,majority_share
jd_reviews,114,141,0.07834922522306442,0.05194666236639023,1.1514598016697775,0.75177304964539
jd_reviews,115,125,0.17200015485286713,0.08087124675512314,1.4429073368655803,0.656
jd_reviews,116,353,0.06747410446405411,0.04528442397713661,0.5592840522863654,0.8810198300283286
jd_reviews,117,133,0.09766340255737305,0.05410280078649521,0.5871802087245055,0.8872180451127819
jd_reviews,118,736,0.13226942718029022,0.08411242067813873,2.2253924387363098,0.3233695652173913
jd_reviews,119,224,0.5868613123893738,0.13406965136528015,1.672143265471853,0.5758928571428571
taptap,0,74,0.07668468356132507,0.05692637711763382,0.9999999999971146,0.5
taptap,1,362,0.04423817992210388,0.031244760379195213,0.9569421208111889,0.6215469613259669
taptap,2,102,0.043590039014816284,0.02921304851770401,0.9277892502652321,0.6568627450980392
taptap,3,52,0.04562264308333397,0.04744632914662361,0.9612366047199905,0.6153846153846154
taptap,4,99,0.07062631845474243,0.051531385630369186,0.5610284863371826,0.8686868686868687
taptap,5,47,0.02708008885383606,0.022295517846941948,0.960118662639407,0.6170212765957447
taptap,6,174,0.03999163210391998,0.02746027335524559,0.9984746161913824,0.5229885057471264
taptap,7,41,0.055657945573329926,0.05529078096151352,0.9995708393444371,0.5121951219512195
taptap,8,31,0.017644129693508148,0.03899276256561279,0.7088356733293107,0.8064516129032258
taptap,9,58,0.06833198666572571,0.031553175300359726,0.9293636260108334,0.6551724137931034
taptap,10,910,0.030253123492002487,0.024942396208643913,0.9869956134741499,0.567032967032967
taptap,11,237,0.04171837866306305,0.033918917179107666,0.3723466021583236,0.9282700421940928
taptap,12,73,0.046237267553806305,0.03619810938835144,0.9998646331210443,0.5068493150684932
taptap,13,218,0.04101702570915222,0.03070816956460476,0.8076226097548069,0.7522935779816514
taptap,14,129,0.04984748363494873,0.04480757191777229,0.9947485647343511,0.5426356589147286
taptap,15,53,0.050954390317201614,0.05561698600649834,0.9935704757677225,0.5471698113207547
taptap,16,63,0.071177639067173,0.05034782364964485,0.9998182469574577,0.5079365079365079
taptap,17,107,0.08286313712596893,0.06999561935663223,0.9893257549462984,0.5607476635514018
taptap,18,62,0.05747883394360542,0.03201639652252197,0.5975977764351129,0.8548387096774194
taptap,19,59,0.1188896894454956,0.07591494917869568,0.9747785474880817,0.5932203389830508
taptap,20,33,0.08230903744697571,0.06735065579414368,-1.4428232973175175e-12,1.0
taptap,21,39,0.11429889500141144,0.07740332931280136,0.8904916402166061,0.6923076923076923
taptap,22,225,0.05167305842041969,0.04138357937335968,0.8839903877430028,0.6977777777777778
taptap,23,71,0.054887015372514725,0.04445197060704231,0.998711751462604,0.5211267605633803
taptap,24,253,0.028755564242601395,0.019204093143343925,0.9656361333677246,0.6086956521739131
taptap,25,97,0.045240823179483414,0.025161027908325195,0.7136036068576084,0.8041237113402062
taptap,26,94,0.03694518655538559,0.027812620624899864,0.9034535552039484,0.6808510638297872
taptap,27,560,0.03738711401820183,0.03223692998290062,0.8607486974802319,0.7160714285714286
taptap,28,69,0.37336990237236023,0.1954498291015625,0.9986359641556865,0.5217391304347826
taptap,29,235,0.041950538754463196,0.025266313925385475,0.9125172791344988,0.6723404255319149
taptap,30,175,0.02703370712697506,0.017445726320147514,0.9426831892526069,0.64
taptap,31,86,0.06629587709903717,0.048957496881484985,0.91034806243163,0.6744186046511628
