dim,kind,seed,target_mean_linf,target_cov_linf,gaussian_mean_linf,gaussian_cov_linf,gaussian_norm_cd,gaussian_mmd,best_view,best_utility,point_gain_vs_summary,richest_is_best,nonmonotone_best_view,summary_correct,summary_utility,coarse_sketch_correct,coarse_sketch_utility,higher_order_correct,higher_order_utility,point_correct,point_utility
50,sparse_blocks,20310833,8.257283745649602e-17,5.88418203051333e-15,6.175615574477434e-17,1.7819079545233763e-15,1.2733327496937394,0.0030494127532452175,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
50,sparse_blocks,20310834,9.298117831235686e-17,5.773159728050814e-15,4.4408920985006264e-17,2.9976021664879227e-15,1.2863396704970393,0.0036132774653634403,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
50,sparse_blocks,20310835,1.2776238400569185e-16,3.846922780326167e-15,5.412337245047638e-17,2.6645352591003757e-15,1.252315227569187,0.0036092576381696606,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388517,9.71445146547012e-17,3.780309398848658e-14,1.0755285551056204e-16,7.438494264988549e-15,1.5199405842630538,0.003929224257087416,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388518,5.689893001203927e-17,1.099120794378905e-13,6.973588373426765e-17,6.8833827526759706e-15,1.537795648166478,0.0034993600129971103,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388519,7.077671781985372e-17,4.829470157119431e-14,1.0139458717084438e-16,5.773159728050814e-15,1.5336572297716302,0.003801448088994741,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388520,9.575673587391976e-17,1.0547118733938987e-13,7.207776042683633e-17,5.995204332975845e-15,1.5256092739381264,0.0037177644316270797,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388521,6.453171330633723e-17,6.550315845288424e-14,9.922618282587337e-17,7.771561172376096e-15,1.5200910154730762,0.0034710981744685565,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388522,7.702172233337023e-17,7.682743330406083e-14,1.0061396160665481e-16,7.771561172376096e-15,1.5445337506943113,0.0037979212581527033,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388523,5.412337245047638e-17,4.907185768843192e-14,1.3461454173580022e-16,7.549516567451064e-15,1.5338952093928775,0.0030398910713349547,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388524,7.840950111415169e-17,8.482103908136196e-14,1.3461454173580022e-16,7.105427357601002e-15,1.5403459621312372,0.003221271470466691,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388525,8.326672684688674e-17,1.2256862191861728e-13,6.938893903907228e-17,4.440892098500626e-15,1.5334576128947741,0.0035993122530313393,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388526,5.551115123125783e-17,1.2945200467129325e-13,4.7444687067965676e-17,4.218847493575595e-15,1.5306814388545085,0.0035974371179128273,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388527,8.951173136040325e-17,1.7341683644644945e-13,5.967448757360216e-17,9.992007221626409e-15,1.5140505709556176,0.003461053906699929,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388528,7.945033519973776e-17,9.037215420448774e-14,6.002143226879753e-17,4.9960036108132044e-15,1.5290803430380664,0.0031687486162821354,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388529,1.0200174038743625e-16,2.080662031556102e-14,6.019490461639521e-17,4.9960036108132044e-15,1.5270143377159304,0.0033952702811310687,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388530,8.881784197001253e-17,3.191891195797325e-14,9.71445146547012e-17,7.771561172376096e-15,1.535297895805082,0.0029646689199425147,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388531,6.522560269672795e-17,8.471001677889944e-14,6.216815257031882e-17,6.661338147750939e-15,1.5390346932175392,0.0032514204104712174,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,two_cluster,20388532,6.38378239159465e-17,5.081768339465498e-14,5.967448757360216e-17,5.995204332975845e-15,1.5286597854367876,0.003513196013360975,summary,1.0,-0.58,0.0,1.0,1.0,1.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388618,6.730727086790011e-17,3.26405569239796e-14,5.828670879282072e-17,5.329070518200751e-15,1.542639274982716,0.003640078453279738,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388619,7.840950111415169e-17,5.617728504603292e-14,6.661338147750939e-17,5.329070518200751e-15,1.5316367455632773,0.003483101058228133,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388620,8.18789480661053e-17,4.207745263329343e-14,7.025630077706069e-17,5.329070518200751e-15,1.5412092557096122,0.0036369546469661174,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388621,1.249000902703301e-16,6.084022174945858e-14,5.4817261840867107e-17,5.995204332975845e-15,1.5319165024990948,0.0034206134947474265,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388622,7.858297346174936e-17,3.441691376337985e-14,8.049116928532385e-17,5.773159728050814e-15,1.5390847027175805,0.0033601262732536608,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388623,5.551115123125783e-17,2.1849189124623082e-14,6.245004513516506e-17,6.661338147750939e-15,1.533904688180399,0.003918166397597567,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388624,8.604228440844963e-17,4.440892098500626e-14,6.938893903907228e-17,7.771561172376096e-15,1.5311888529544027,0.0030942650739078648,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388625,6.591949208711867e-17,7.815970093361102e-14,6.38378239159465e-17,5.551115123125783e-15,1.5210356402400977,0.0037987613301400103,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388626,9.298117831235686e-17,5.88418203051333e-14,7.077671781985372e-17,4.6629367034256575e-15,1.513492848978499,0.003422717213796389,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388627,6.938893903907228e-17,1.006972283335017e-13,6.938893903907228e-17,4.218847493575595e-15,1.5210976777677747,0.003156174867523065,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388628,7.077671781985372e-17,5.728750807065808e-14,1.2420620087993938e-16,5.995204332975845e-15,1.5243153408741696,0.003243686434868831,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388629,6.401129626354418e-17,6.994405055138486e-14,8.534839501805891e-17,7.105427357601002e-15,1.5332159146943916,0.00345736004228403,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388630,8.881784197001253e-17,6.195044477408373e-14,8.604228440844963e-17,7.66053886991358e-15,1.5342546469550606,0.0038165157933405247,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388631,8.396061623727746e-17,9.880984919163893e-14,6.175615574477434e-17,4.6629367034256575e-15,1.5271247579918048,0.003526176071263043,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388632,7.494005416219807e-17,1.2367884494324244e-13,1.0026701691145945e-16,9.547918011776346e-15,1.5321585643539017,0.0036332180999507635,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,four_cluster,20388633,7.355227538141662e-17,3.164135620181696e-14,6.522560269672795e-17,9.325873406851315e-15,1.53555325511301,0.003473300085406583,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388719,9.298117831235686e-17,2.90878432451791e-14,7.494005416219807e-17,6.439293542825908e-15,1.516192031102006,0.0033770911188952812,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388720,6.661338147750939e-17,4.263256414560601e-14,1.1102230246251565e-16,5.329070518200751e-15,1.5438333960227975,0.0037044469205325115,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388721,5.551115123125783e-17,2.1316282072803006e-14,6.661338147750939e-17,4.6629367034256575e-15,1.5198404937852057,0.0038458536799323984,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388722,7.042977312465837e-17,2.55351295663786e-14,1.0053806745458082e-16,5.329070518200751e-15,1.543441462293528,0.0035200984240841837,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388723,1.1162945567910753e-16,3.8413716652030416e-14,6.938893903907228e-17,6.772360450213455e-15,1.530070935937946,0.003662560523959968,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388724,8.951173136040325e-17,4.318767565791859e-14,7.216449660063518e-17,6.439293542825908e-15,1.525528989653933,0.003629814181825175,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388725,7.840950111415169e-17,5.861977570020827e-14,1.1379786002407854e-16,5.88418203051333e-15,1.5416144442553343,0.0032867599024724026,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388726,7.05165092984572e-17,8.237854842718662e-14,6.696032617270476e-17,7.105427357601002e-15,1.5386243774276012,0.0036035079798788505,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388727,8.18789480661053e-17,4.7628567756419216e-14,6.591949208711867e-17,4.6629367034256575e-15,1.5365519174181081,0.003634884818439321,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388728,5.412337245047638e-17,2.6645352591003757e-14,6.661338147750939e-17,5.551115123125783e-15,1.536455206775435,0.0033167097535682366,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388729,5.967448757360216e-17,6.372680161348399e-14,7.91033905045424e-17,5.551115123125783e-15,1.534109190343675,0.003947701356623368,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388730,7.216449660063518e-17,4.440892098500626e-14,9.8879238130678e-17,6.439293542825908e-15,1.5266476602287593,0.0033644467868136907,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388731,6.453171330633723e-17,4.829470157119431e-14,1.4294121442048891e-16,4.9960036108132044e-15,1.5304998441047366,0.003274277823571037,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388732,1.0052722543285598e-16,4.285460875053104e-14,9.575673587391976e-17,9.43689570931383e-15,1.539179331852079,0.00370238608200979,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388733,6.38378239159465e-17,3.175237850427948e-14,9.853229343548264e-17,5.773159728050814e-15,1.533389928007073,0.0033139360505511917,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,ring,20388734,6.453171330633723e-17,3.4861002973229915e-14,7.494005416219807e-17,4.6629367034256575e-15,1.5467209986643977,0.003604446606790157,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388820,1.0859368959614813e-16,1.687538997430238e-14,7.216449660063518e-17,6.439293542825908e-15,1.5326436801575773,0.0034802177780257626,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388821,7.73686670285656e-17,1.7763568394002505e-14,7.840950111415169e-17,4.218847493575595e-15,1.5332567726108226,0.0030185245130125438,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388822,1.5404344466674047e-16,9.547918011776346e-15,1.1934897514720432e-16,5.773159728050814e-15,1.5427642524021552,0.003186323763103127,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388823,1.0685896612017132e-16,1.2878587085651816e-14,9.922618282587337e-17,4.440892098500626e-15,1.5243631750412006,0.003370267098061319,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388824,9.168013570537426e-17,1.3766765505351941e-14,7.467984564080154e-17,6.661338147750939e-15,1.5377014693779112,0.003660840007051691,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388825,7.424616477180734e-17,1.176836406102666e-14,7.73686670285656e-17,6.439293542825908e-15,1.5397142195622457,0.003199952531121264,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388826,9.93129189996722e-17,1.7319479184152442e-14,8.743006318923108e-17,6.439293542825908e-15,1.5200953626490445,0.003679569578273423,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388827,1.2750217548429532e-16,1.2434497875801753e-14,6.297046217795809e-17,7.105427357601002e-15,1.5202073504533327,0.0033192737416420925,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388828,7.28583859910259e-17,1.2656542480726785e-14,6.38378239159465e-17,5.995204332975845e-15,1.5267823687921744,0.0030807767618179493,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388829,1.6688039838896885e-16,8.215650382226158e-15,9.471590178833367e-17,6.439293542825908e-15,1.5305863233868586,0.0033130771056197883,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388830,8.18789480661053e-17,6.306066779870889e-15,7.28583859910259e-17,7.771561172376096e-15,1.540084197561426,0.0034257476132104614,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388831,7.311859451242242e-17,5.773159728050814e-15,7.632783294297951e-17,6.661338147750939e-15,1.5301182369030133,0.003042467076786126,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388832,6.661338147750939e-17,9.2148511043888e-15,7.91033905045424e-17,8.881784197001252e-15,1.538090490869949,0.0030933931663448266,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388833,1.2559397966072084e-16,5.995204332975845e-15,7.528699885739343e-17,5.773159728050814e-15,1.529040005319395,0.003721086980992938,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388834,1.4294121442048891e-16,9.547918011776346e-15,6.38378239159465e-17,8.215650382226158e-15,1.5278783060255428,0.003670250072260295,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
128,sparse_blocks,20388835,1.061650767297806e-16,8.548717289613705e-15,5.551115123125783e-17,5.773159728050814e-15,1.5259666614547962,0.0031161588498023196,coarse_sketch,0.72,0.42000000000000004,0.0,1.0,0.0,0.0,1.0,0.72,1.0,0.5800000000000001,1.0,0.42000000000000004
