representation,query_key,neighbor_key,neighbor_rank,summary_distance,topology_disagree,geometry_disagree,routing_disagree,continuous_gain_gap,original_action_disagree,original_view_disagree,family_disagree
+ coarse occupancy sketch,budget_17_high_rot_aniso|nested-rings|3,budget_17_high_rot_aniso|nested-rings|0,2,1.846630697077568,0,0,0,0.21676709178520043,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|nested-rings|3,budget_17_high_rot_aniso|pinwheel|2,3,2.1591203538982215,0,0,0,0.09873426387923634,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|nested-rings|3,budget_17_high_rot_aniso|mean-reversion|3,4,2.2210488384062566,1,1,0,0.2801701478414804,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|nested-rings|3,budget_24_rotated_slender|pinwheel|1,5,2.5866682234019454,0,0,0,0.1319746345985236,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|0,budget_17_high_rot_aniso|mean-reversion|2,1,2.6080866747191807,1,1,0,0.008820030074198598,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|0,budget_17_high_rot_aniso|mean-reversion|0,2,2.7511582429880566,1,1,0,0.0007664021131082999,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|0,budget_17_high_rot_aniso|mean-reversion|3,3,2.8063518875173092,1,1,0,0.1396623278150093,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|0,budget_17_high_rot_aniso|pinwheel|3,4,2.979635904782357,0,0,0,0.05469775602172172,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|0,budget_17_high_rot_aniso|nested-rings|3,5,3.01896718397008,0,0,0,0.1405078200264711,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|1,budget_17_high_rot_aniso|mean-reversion|1,1,2.8879009281599557,1,1,0,0.07628992146667557,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|1,budget_17_high_rot_aniso|pinwheel|2,2,2.9837780505553044,0,0,0,0.002324477902144906,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|1,budget_17_high_rot_aniso|nested-rings|3,3,3.038648196696882,0,0,0,0.09640978597709143,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|1,budget_17_high_rot_aniso|mean-reversion|2,4,3.2466297496387453,1,1,0,0.05291806412357827,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|1,budget_24_rotated_slender|pinwheel|1,5,3.286515807884289,0,0,0,0.035564848621432166,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|2,budget_17_high_rot_aniso|pinwheel|3,1,1.8631005000570635,0,0,0,0.012924199874486952,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|2,budget_17_high_rot_aniso|nested-rings|3,2,2.1591203538982215,0,0,0,0.09873426387923634,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|2,budget_17_high_rot_aniso|nested-rings|2,3,2.3584035688562897,0,0,0,0.10551515544683446,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|2,budget_17_high_rot_aniso|nested-rings|0,4,2.407260247119007,0,0,0,0.11803282790596409,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|2,budget_24_rotated_slender|pinwheel|1,5,2.7389607757375716,0,0,0,0.03324037071928726,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|3,budget_17_high_rot_aniso|nested-rings|3,1,1.5336518140278281,0,0,0,0.08581006400474939,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|3,budget_17_high_rot_aniso|pinwheel|2,2,1.8631005000570635,0,0,0,0.012924199874486952,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|3,budget_17_high_rot_aniso|nested-rings|0,3,2.2497720818851965,0,0,0,0.13095702778045104,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|3,budget_17_high_rot_aniso|mean-reversion|3,4,2.2534776357341473,1,1,0,0.19436008383673103,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|pinwheel|3,budget_24_rotated_slender|pinwheel|1,5,2.772593236733751,0,0,0,0.04616457059377421,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|0,budget_17_high_rot_aniso|spiral|2,1,1.8019955056105317,0,0,0,0.03184870849344762,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|0,budget_17_high_rot_aniso|spiral|3,2,2.702905075179333,0,0,0,0.10760573561319237,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|0,budget_17_high_rot_aniso|spiral|1,3,2.741350619299942,0,0,0,0.1328526537328319,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|0,budget_17_high_rot_aniso|pinwheel|3,4,3.1888584660413644,0,0,0,0.16226649002528643,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|0,budget_24_rotated_slender|volatility-clustering|2,5,3.266762402838602,1,0,0,0.1264958003811642,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|1,budget_17_high_rot_aniso|spiral|3,1,2.200486966241758,0,0,0,0.025246918119639528,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|1,budget_17_high_rot_aniso|spiral|2,2,2.596684100855889,0,0,0,0.10100394523938427,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|1,budget_17_high_rot_aniso|spiral|0,3,2.741350619299942,0,0,0,0.1328526537328319,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|1,budget_24_rotated_slender|spiral|3,4,3.1940631379055535,0,0,0,0.02603229343992447,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|1,budget_24_rotated_slender|spiral|2,5,3.3626987409686846,0,0,0,0.10240746335752149,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|2,budget_17_high_rot_aniso|spiral|0,1,1.8019955056105317,0,0,0,0.03184870849344762,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|2,budget_17_high_rot_aniso|spiral|3,2,2.219970281874876,0,0,0,0.07575702711974475,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|2,budget_17_high_rot_aniso|spiral|1,3,2.596684100855889,0,0,0,0.10100394523938427,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|2,budget_17_high_rot_aniso|volatility-clustering|3,4,2.9433664385400458,1,0,0,0.0029660323992826976,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|2,budget_17_high_rot_aniso|pinwheel|3,5,3.250996560828848,0,0,0,0.1304177815318388,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|3,budget_17_high_rot_aniso|spiral|1,1,2.200486966241758,0,0,0,0.025246918119639528,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|3,budget_17_high_rot_aniso|spiral|2,2,2.219970281874876,0,0,0,0.07575702711974475,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|3,budget_17_high_rot_aniso|spiral|0,3,2.702905075179333,0,0,0,0.10760573561319237,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|3,budget_24_rotated_slender|spiral|2,4,3.215124906287828,0,0,0,0.07716054523788196,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|spiral|3,budget_24_rotated_slender|spiral|3,5,3.2429292498725455,0,0,0,0.0007853753202849423,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|0,budget_24_rotated_slender|volatility-clustering|0,1,2.049781681294465,0,0,0,0.02408043968927301,1.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|0,budget_24_rotated_slender|volatility-clustering|3,2,2.9440232028926836,0,0,1,0.05319521051860118,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|0,budget_17_high_rot_aniso|volatility-clustering|2,3,3.0336881920063163,0,0,0,0.030700794682715804,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|0,budget_24_rotated_slender|spiral|1,4,3.5968258356793354,1,0,0,0.049860931923203816,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|0,budget_17_high_rot_aniso|volatility-clustering|3,5,3.7503136746327264,0,0,0,0.05792591223740198,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|1,budget_24_rotated_slender|volatility-clustering|1,1,3.436927140165619,0,0,1,0.014041269800453837,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|1,budget_24_rotated_slender|volatility-clustering|2,2,3.9055653643203754,0,0,1,0.09944531558456571,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|1,budget_17_high_rot_aniso|volatility-clustering|3,3,3.913281083214041,0,0,1,0.007764256096131822,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|1,budget_17_high_rot_aniso|volatility-clustering|0,4,3.9134357383192078,0,0,1,0.0656901683335338,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|1,budget_24_rotated_slender|volatility-clustering|3,5,3.954761050409787,0,0,0,0.012494957814932622,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|2,budget_17_high_rot_aniso|volatility-clustering|0,1,3.0336881920063163,0,0,0,0.030700794682715804,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|2,budget_17_high_rot_aniso|volatility-clustering|3,2,3.3299062010554143,0,0,0,0.08862670692011779,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|2,budget_24_rotated_slender|volatility-clustering|0,3,3.433386164506696,0,0,0,0.006620354993442795,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|2,budget_17_high_rot_aniso|pinwheel|0,4,3.6631565563728667,1,0,0,0.0158727138092834,0.0,0.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|2,budget_24_rotated_slender|volatility-clustering|3,5,3.7836932542909354,0,0,1,0.08389600520131699,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|3,budget_24_rotated_slender|volatility-clustering|3,1,2.5162845589403484,0,0,1,0.0047307017188008005,1.0,1.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|3,budget_24_rotated_slender|volatility-clustering|2,2,2.5780604282456907,0,0,0,0.09168105948843389,0.0,0.0,0.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|3,budget_17_high_rot_aniso|spiral|2,3,2.9433664385400458,1,0,0,0.0029660323992826976,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|3,budget_17_high_rot_aniso|spiral|0,4,3.3007793535044385,1,0,0,0.03481474089273032,1.0,1.0,1.0
+ coarse occupancy sketch,budget_17_high_rot_aniso|volatility-clustering|3,budget_24_rotated_slender|cross-branch|3,5,3.318857517517041,0,0,0,0.013889200246014172,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|0,budget_18_neg_diag_extreme|barbell-bridge|2,1,2.7795205213972896,0,0,0,0.19155410347507462,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|0,budget_18_neg_diag_extreme|volatility-clustering|1,2,3.3514449919129143,1,1,0,0.19632982592699239,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|0,budget_18_neg_diag_extreme|volatility-clustering|3,3,4.482480078294447,1,1,0,0.2011603144860174,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|0,budget_18_neg_diag_extreme|volatility-clustering|2,4,8.159868729179196,1,1,0,0.21247421034819752,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|0,budget_18_neg_diag_extreme|barbell-bridge|1,5,8.433887862628524,0,0,0,0.06050407776626632,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|1,budget_18_neg_diag_extreme|volatility-clustering|2,1,3.2495433580587094,1,1,0,0.27297828811446384,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|1,budget_18_neg_diag_extreme|double-loop|0,2,3.716761970109048,1,0,0,0.3454130113436239,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|1,budget_18_neg_diag_extreme|double-loop|3,3,3.8650581972484837,1,0,0,0.1130353318966818,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|1,budget_18_neg_diag_extreme|double-loop|1,4,3.9359359024584437,1,0,0,0.268177049211491,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|1,budget_18_neg_diag_extreme|spiral|3,5,4.011328790103646,0,1,0,0.2554091690139735,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|2,budget_18_neg_diag_extreme|barbell-bridge|0,1,2.7795205213972896,0,0,0,0.19155410347507462,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|2,budget_18_neg_diag_extreme|volatility-clustering|1,2,3.52589997562655,1,1,0,0.387883929402067,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|2,budget_18_neg_diag_extreme|volatility-clustering|3,3,4.79080426358088,1,1,0,0.392714417961092,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|2,budget_18_neg_diag_extreme|pinwheel|3,4,7.968639807666232,0,1,0,0.5091694499215468,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|2,budget_18_neg_diag_extreme|mean-reversion|2,5,8.131626880851833,1,0,0,0.42454780316319823,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|3,budget_18_neg_diag_extreme|volatility-clustering|0,1,3.4728249234800463,1,1,1,0.23097470402402132,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|3,budget_18_neg_diag_extreme|barbell-bridge|0,2,13.075085326739666,0,0,1,0.08641897706298696,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|3,budget_18_neg_diag_extreme|barbell-bridge|2,3,13.222388101355621,0,0,1,0.2779730805380616,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|3,budget_18_neg_diag_extreme|volatility-clustering|1,4,13.36522885221841,1,1,1,0.10991084886400543,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|barbell-bridge|3,budget_18_neg_diag_extreme|volatility-clustering|3,5,13.643455169064312,1,1,1,0.11474133742303044,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|0,budget_18_neg_diag_extreme|crescent|1,1,2.543823481788909,0,0,0,0.1276175116268535,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|0,budget_18_neg_diag_extreme|crescent|3,2,3.352553247759556,0,0,0,0.11004593952929467,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|0,budget_18_neg_diag_extreme|pinwheel|3,3,3.9572980720955275,1,1,1,0.18208319366071177,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|0,budget_18_neg_diag_extreme|multi-hole|0,4,4.588805343859206,1,1,1,0.034728600487235195,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|0,budget_18_neg_diag_extreme|mean-reversion|2,5,4.901133627166545,0,0,1,0.0974615469023632,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|1,budget_18_neg_diag_extreme|crescent|3,1,2.3770085420318923,0,0,0,0.01757157209755883,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|1,budget_18_neg_diag_extreme|crescent|0,2,2.543823481788909,0,0,0,0.1276175116268535,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|1,budget_18_neg_diag_extreme|multi-hole|0,3,4.012068036662846,1,1,1,0.09288891113961831,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|1,budget_18_neg_diag_extreme|pinwheel|3,4,4.9091240735879245,1,1,1,0.054465682033858265,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|1,budget_18_neg_diag_extreme|multi-hole|2,5,5.2488049764711215,1,1,1,0.1220316306345943,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|2,budget_18_neg_diag_extreme|crescent|1,1,18.05622229197956,0,0,0,0.13475883281184672,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|2,budget_18_neg_diag_extreme|crescent|0,2,18.07788816801494,0,0,0,0.007141321184993221,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|2,budget_18_neg_diag_extreme|crescent|3,3,18.117017836446678,0,0,0,0.1171872607142879,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|2,budget_18_neg_diag_extreme|multi-hole|0,4,18.474205354034023,1,1,1,0.041869921672228416,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|2,budget_18_neg_diag_extreme|pinwheel|3,5,18.505384329045356,1,1,1,0.189224514845705,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|3,budget_18_neg_diag_extreme|crescent|1,1,2.3770085420318923,0,0,0,0.01757157209755883,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|3,budget_18_neg_diag_extreme|crescent|0,2,3.352553247759556,0,0,0,0.11004593952929467,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|3,budget_18_neg_diag_extreme|multi-hole|0,3,4.48857689641327,1,1,1,0.07531733904205948,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|3,budget_18_neg_diag_extreme|multi-hole|2,4,5.217503643459663,1,1,1,0.10446005853703547,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|crescent|3,budget_18_neg_diag_extreme|pinwheel|3,5,5.54272097314014,1,1,1,0.0720372541314171,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|0,budget_18_neg_diag_extreme|cross-branch|3,1,2.010487223625536,0,0,0,0.07316201314675158,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|0,budget_18_neg_diag_extreme|cross-branch|1,2,2.6192968005139816,0,0,1,0.10931206356944048,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|0,budget_18_neg_diag_extreme|cross-branch|2,3,2.654403666010515,0,0,0,0.005266390645407848,1.0,1.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|0,budget_18_neg_diag_extreme|multi-hole|3,4,3.7899995892205345,1,0,0,0.025455716640359866,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|0,budget_18_neg_diag_extreme|spiral|2,5,3.8925077196175457,1,0,1,0.03822348512206997,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|1,budget_18_neg_diag_extreme|cross-branch|3,1,1.9657827514941268,0,0,1,0.0361500504226889,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|1,budget_18_neg_diag_extreme|cross-branch|2,2,2.068447695756548,0,0,1,0.11457845421484833,1.0,1.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|1,budget_18_neg_diag_extreme|cross-branch|0,3,2.6192968005139816,0,0,1,0.10931206356944048,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|1,budget_18_neg_diag_extreme|pinwheel|0,4,3.2398377898001893,1,0,1,0.01714114817143142,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|1,budget_18_neg_diag_extreme|spiral|3,5,3.894793773754773,1,0,1,0.09907080116551245,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|2,budget_18_neg_diag_extreme|cross-branch|1,1,2.068447695756548,0,0,1,0.11457845421484833,1.0,1.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|2,budget_18_neg_diag_extreme|cross-branch|3,2,2.2707941896009505,0,0,0,0.07842840379215943,1.0,1.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|2,budget_18_neg_diag_extreme|cross-branch|0,3,2.654403666010515,0,0,0,0.005266390645407848,1.0,1.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|2,budget_18_neg_diag_extreme|pinwheel|0,4,4.473281683824541,1,0,0,0.09743730604341691,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|2,budget_18_neg_diag_extreme|spiral|2,5,4.503794132353129,1,0,1,0.03295709447666212,1.0,1.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|3,budget_18_neg_diag_extreme|cross-branch|1,1,1.9657827514941268,0,0,1,0.0361500504226889,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|3,budget_18_neg_diag_extreme|cross-branch|0,2,2.010487223625536,0,0,0,0.07316201314675158,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|3,budget_18_neg_diag_extreme|cross-branch|2,3,2.2707941896009505,0,0,0,0.07842840379215943,1.0,1.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|3,budget_18_neg_diag_extreme|pinwheel|0,4,2.904466460866803,1,0,0,0.01900890225125748,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|cross-branch|3,budget_18_neg_diag_extreme|mean-reversion|0,5,3.6469691159079534,0,1,0,0.0032923570923928114,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|0,budget_18_neg_diag_extreme|double-loop|1,1,1.5499990676115145,0,0,0,0.07723596213213291,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|0,budget_18_neg_diag_extreme|double-loop|3,2,2.119817680474303,0,0,0,0.4584483432403057,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|0,budget_18_neg_diag_extreme|double-loop|2,3,2.658069126266613,0,0,0,0.36309767809683047,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|0,budget_18_neg_diag_extreme|volatility-clustering|2,4,3.17541130876868,0,1,0,0.07243472322916006,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|0,budget_18_neg_diag_extreme|barbell-bridge|1,5,3.716761970109048,1,0,0,0.3454130113436239,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|1,budget_18_neg_diag_extreme|double-loop|0,1,1.5499990676115145,0,0,0,0.07723596213213291,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|1,budget_18_neg_diag_extreme|double-loop|3,2,2.2195339146270547,0,0,0,0.3812123811081728,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|1,budget_18_neg_diag_extreme|double-loop|2,3,2.8233533066432788,0,0,0,0.28586171596469756,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|1,budget_18_neg_diag_extreme|volatility-clustering|2,4,3.6235720912040486,0,1,0,0.004801238902972849,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|1,budget_18_neg_diag_extreme|barbell-bridge|1,5,3.9359359024584437,1,0,0,0.268177049211491,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|2,budget_18_neg_diag_extreme|double-loop|0,1,2.658069126266613,0,0,0,0.36309767809683047,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|2,budget_18_neg_diag_extreme|double-loop|1,2,2.8233533066432788,0,0,0,0.28586171596469756,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|2,budget_18_neg_diag_extreme|double-loop|3,3,3.190099351214224,0,0,0,0.09535066514347523,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|2,budget_18_neg_diag_extreme|barbell-bridge|1,4,4.284086895286407,1,0,0,0.017684666753206568,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|2,budget_18_neg_diag_extreme|volatility-clustering|2,5,4.41052096345922,0,1,0,0.2906629548676704,0.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|3,budget_18_neg_diag_extreme|double-loop|0,1,2.119817680474303,0,0,0,0.4584483432403057,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|3,budget_18_neg_diag_extreme|double-loop|1,2,2.2195339146270547,0,0,0,0.3812123811081728,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|3,budget_18_neg_diag_extreme|double-loop|2,3,3.190099351214224,0,0,0,0.09535066514347523,1.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|3,budget_18_neg_diag_extreme|volatility-clustering|2,4,3.6386995024341324,0,1,0,0.38601362001114564,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|double-loop|3,budget_18_neg_diag_extreme|barbell-bridge|1,5,3.8650581972484837,1,0,0,0.1130353318966818,1.0,0.0,1.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|mean-reversion|0,budget_18_neg_diag_extreme|mean-reversion|1,1,2.7674775833953293,0,0,0,0.013996647097665987,0.0,0.0,0.0
+ coarse occupancy sketch,budget_18_neg_diag_extreme|mean-reversion|0,budget_18_neg_diag_extreme|pinwheel|1,2,3.0202532181788486,1,1,0,0.0741979606211354,1.0,0.0,1.0
