representation,query_index,neighbor_rank,distance,query_budget,query_family,query_seed,neighbor_budget,neighbor_family,neighbor_seed,action_disagree,view_disagree,family_disagree,phase_disagree,query_key,neighbor_key,q_topology_code,q_geometry_score,q_random_label,q_feasible_set_divergence,q_blind_search_barrier,q_task_sensitivity,q_internal_divergence_proxy,q_phase_name,n_topology_code,n_geometry_score,n_random_label,n_feasible_set_divergence,n_blind_search_barrier,n_task_sensitivity,n_internal_divergence_proxy,n_phase_name,topology_disagree,geometry_distance,geometry_fragile,random_disagree
Base summary,199,4,2.340547735218373e-08,budget_18_neg_diag_extreme,volatility-clustering,3,budget_18_neg_diag_extreme,double-loop,2,1.0,0.0,1.0,1.0,budget_18_neg_diag_extreme|volatility-clustering|3,budget_18_neg_diag_extreme|double-loop|2,1_0,0.4439176548542998,1,0.772367873491469,0.35265845599279055,0.20597014925373136,0.772367873491469,effective-collapse zone,1_0,-0.04713477352374962,1,0.6508531002913025,0.684589966957044,0.38109452736318417,0.6508531002913025,optimization-limited zone,0.0,0.4910524283780494,1.0,0.0
Base summary,199,5,2.5215894749140388e-08,budget_18_neg_diag_extreme,volatility-clustering,3,budget_18_neg_diag_extreme,double-loop,0,1.0,0.0,1.0,1.0,budget_18_neg_diag_extreme|volatility-clustering|3,budget_18_neg_diag_extreme|double-loop|0,1_0,0.4439176548542998,1,0.772367873491469,0.35265845599279055,0.20597014925373136,0.772367873491469,effective-collapse zone,1_0,-0.04713477352374962,1,0.5476487723678735,0.7756082907780113,0.37512437810945276,0.5476487723678735,optimization-limited zone,0.0,0.4910524283780494,1.0,0.0
Base summary,200,1,6.964976558596098e-08,budget_22_broad_high_cond,barbell-bridge,0,budget_22_broad_high_cond,barbell-bridge,3,1.0,1.0,0.0,0.0,budget_22_broad_high_cond|barbell-bridge|0,budget_22_broad_high_cond|barbell-bridge|3,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,200,2,1.440782900499462e-07,budget_22_broad_high_cond,barbell-bridge,0,budget_22_broad_high_cond,barbell-bridge,1,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|barbell-bridge|0,budget_22_broad_high_cond|barbell-bridge|1,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,0.0,0.0,0.0,0.0
Base summary,200,3,1.66813188809816e-07,budget_22_broad_high_cond,barbell-bridge,0,budget_22_broad_high_cond,barbell-bridge,2,1.0,1.0,0.0,1.0,budget_22_broad_high_cond|barbell-bridge|0,budget_22_broad_high_cond|barbell-bridge|2,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,0.0,0.0,0.0,0.0
Base summary,200,4,7.409507773999585e-07,budget_22_broad_high_cond,barbell-bridge,0,budget_22_broad_high_cond,mean-reversion,2,1.0,0.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|0,budget_22_broad_high_cond|mean-reversion|2,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,1_0,-0.2321875606103716,0,0.4161464835622139,0.292279963953139,0.43084577114427847,0.4161464835622139,ambiguity zone,1.0,1.6057076564117516,1.0,0.0
Base summary,200,5,7.438503799860383e-07,budget_22_broad_high_cond,barbell-bridge,0,budget_22_broad_high_cond,mean-reversion,0,1.0,0.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|0,budget_22_broad_high_cond|mean-reversion|0,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,1_0,-0.2321875606103716,0,0.26550145651269247,0.15199759687593867,0.3890547263681593,0.26550145651269247,ambiguity zone,1.0,1.6057076564117516,1.0,0.0
Base summary,201,1,2.4714073799076177e-08,budget_22_broad_high_cond,barbell-bridge,1,budget_22_broad_high_cond,barbell-bridge,2,1.0,1.0,0.0,1.0,budget_22_broad_high_cond|barbell-bridge|1,budget_22_broad_high_cond|barbell-bridge|2,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,0.0,0.0,0.0,0.0
Base summary,201,2,8.064353616919769e-08,budget_22_broad_high_cond,barbell-bridge,1,budget_22_broad_high_cond,barbell-bridge,3,1.0,1.0,0.0,0.0,budget_22_broad_high_cond|barbell-bridge|1,budget_22_broad_high_cond|barbell-bridge|3,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,201,3,1.440782900499462e-07,budget_22_broad_high_cond,barbell-bridge,1,budget_22_broad_high_cond,barbell-bridge,0,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|barbell-bridge|1,budget_22_broad_high_cond|barbell-bridge|0,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,0.0,0.0,0.0,0.0
Base summary,201,4,5.996481789528989e-07,budget_22_broad_high_cond,barbell-bridge,1,budget_22_broad_high_cond,mean-reversion,2,1.0,0.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|1,budget_22_broad_high_cond|mean-reversion|2,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,1_0,-0.2321875606103716,0,0.4161464835622139,0.292279963953139,0.43084577114427847,0.4161464835622139,ambiguity zone,1.0,1.6057076564117516,1.0,0.0
Base summary,201,5,6.024175228326012e-07,budget_22_broad_high_cond,barbell-bridge,1,budget_22_broad_high_cond,mean-reversion,0,1.0,0.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|1,budget_22_broad_high_cond|mean-reversion|0,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,1_0,-0.2321875606103716,0,0.26550145651269247,0.15199759687593867,0.3890547263681593,0.26550145651269247,ambiguity zone,1.0,1.6057076564117516,1.0,0.0
Base summary,202,1,2.4714073799076177e-08,budget_22_broad_high_cond,barbell-bridge,2,budget_22_broad_high_cond,barbell-bridge,1,1.0,1.0,0.0,1.0,budget_22_broad_high_cond|barbell-bridge|2,budget_22_broad_high_cond|barbell-bridge|1,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,0.0,0.0,0.0,0.0
Base summary,202,2,1.0336026120050323e-07,budget_22_broad_high_cond,barbell-bridge,2,budget_22_broad_high_cond,barbell-bridge,3,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|barbell-bridge|2,budget_22_broad_high_cond|barbell-bridge|3,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,202,3,1.66813188809816e-07,budget_22_broad_high_cond,barbell-bridge,2,budget_22_broad_high_cond,barbell-bridge,0,1.0,1.0,0.0,1.0,budget_22_broad_high_cond|barbell-bridge|2,budget_22_broad_high_cond|barbell-bridge|0,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,0.0,0.0,0.0,0.0
Base summary,202,4,5.766318956043559e-07,budget_22_broad_high_cond,barbell-bridge,2,budget_22_broad_high_cond,mean-reversion,2,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|2,budget_22_broad_high_cond|mean-reversion|2,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,1_0,-0.2321875606103716,0,0.4161464835622139,0.292279963953139,0.43084577114427847,0.4161464835622139,ambiguity zone,1.0,1.6057076564117516,1.0,0.0
Base summary,202,5,5.794707850901767e-07,budget_22_broad_high_cond,barbell-bridge,2,budget_22_broad_high_cond,mean-reversion,0,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|2,budget_22_broad_high_cond|mean-reversion|0,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,1_0,-0.2321875606103716,0,0.26550145651269247,0.15199759687593867,0.3890547263681593,0.26550145651269247,ambiguity zone,1.0,1.6057076564117516,1.0,0.0
Base summary,203,1,6.964976558596098e-08,budget_22_broad_high_cond,barbell-bridge,3,budget_22_broad_high_cond,barbell-bridge,0,1.0,1.0,0.0,0.0,budget_22_broad_high_cond|barbell-bridge|3,budget_22_broad_high_cond|barbell-bridge|0,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,1_1,1.37352009580138,0,0.8522679983354141,0.7149294082306997,0.9353233830845771,0.8522679983354141,decision-fragile zone,0.0,0.0,0.0,1.0
Base summary,203,2,8.064353616919769e-08,budget_22_broad_high_cond,barbell-bridge,3,budget_22_broad_high_cond,barbell-bridge,1,1.0,1.0,0.0,0.0,budget_22_broad_high_cond|barbell-bridge|3,budget_22_broad_high_cond|barbell-bridge|1,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,1_1,1.37352009580138,0,0.5967540574282147,0.7741063382397114,0.919402985074627,0.5967540574282147,decision-fragile zone,0.0,0.0,0.0,1.0
Base summary,203,3,1.0336026120050323e-07,budget_22_broad_high_cond,barbell-bridge,3,budget_22_broad_high_cond,barbell-bridge,2,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|barbell-bridge|3,budget_22_broad_high_cond|barbell-bridge|2,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,1_1,1.37352009580138,0,0.8589263420724095,0.3445479122859718,0.7472636815920398,0.8589263420724095,decision-fragile zone,0.0,0.0,0.0,1.0
Base summary,203,4,6.731112479763266e-07,budget_22_broad_high_cond,barbell-bridge,3,budget_22_broad_high_cond,mean-reversion,2,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|3,budget_22_broad_high_cond|mean-reversion|2,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,1_0,-0.2321875606103716,0,0.4161464835622139,0.292279963953139,0.43084577114427847,0.4161464835622139,ambiguity zone,1.0,1.6057076564117516,1.0,1.0
Base summary,203,5,6.759359525006978e-07,budget_22_broad_high_cond,barbell-bridge,3,budget_22_broad_high_cond,mean-reversion,0,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|barbell-bridge|3,budget_22_broad_high_cond|mean-reversion|0,1_1,1.37352009580138,1,0.42030794839783603,0.612796635626314,0.4636815920398011,0.42030794839783603,optimization-limited zone,1_0,-0.2321875606103716,0,0.26550145651269247,0.15199759687593867,0.3890547263681593,0.26550145651269247,ambiguity zone,1.0,1.6057076564117516,1.0,1.0
Base summary,204,1,1.1912157387631926e-08,budget_22_broad_high_cond,crescent,0,budget_22_broad_high_cond,crescent,1,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|0,budget_22_broad_high_cond|crescent|1,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,204,2,1.7511048098006234e-08,budget_22_broad_high_cond,crescent,0,budget_22_broad_high_cond,crescent,3,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|0,budget_22_broad_high_cond|crescent|3,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,204,3,3.7776374514747534e-08,budget_22_broad_high_cond,crescent,0,budget_22_broad_high_cond,crescent,2,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|crescent|0,budget_22_broad_high_cond|crescent|2,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,0.0,0.0,0.0,1.0
Base summary,204,4,3.152465972910081e-07,budget_22_broad_high_cond,crescent,0,budget_22_broad_high_cond,cross-branch,3,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|crescent|0,budget_22_broad_high_cond|cross-branch|3,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,1_0,-0.2736144549003908,0,0.4128173116937162,0.99909882847702,0.2218905472636817,0.4128173116937162,optimization-limited zone,0.0,0.00701932249554349,0.0,1.0
Base summary,204,5,3.163794728507456e-07,budget_22_broad_high_cond,crescent,0,budget_22_broad_high_cond,cross-branch,1,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|crescent|0,budget_22_broad_high_cond|cross-branch|1,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,0.0,0.00701932249554349,0.0,1.0
Base summary,205,1,1.1912157387631926e-08,budget_22_broad_high_cond,crescent,1,budget_22_broad_high_cond,crescent,0,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|1,budget_22_broad_high_cond|crescent|0,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,0.0,0.0,0.0,1.0
Base summary,205,2,2.301083882752052e-08,budget_22_broad_high_cond,crescent,1,budget_22_broad_high_cond,crescent,3,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|crescent|1,budget_22_broad_high_cond|crescent|3,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,205,3,2.71944298476525e-08,budget_22_broad_high_cond,crescent,1,budget_22_broad_high_cond,crescent,2,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|1,budget_22_broad_high_cond|crescent|2,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,0.0,0.0,0.0,0.0
Base summary,205,4,3.034756519963982e-07,budget_22_broad_high_cond,crescent,1,budget_22_broad_high_cond,cross-branch,3,1.0,1.0,1.0,0.0,budget_22_broad_high_cond|crescent|1,budget_22_broad_high_cond|cross-branch|3,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,1_0,-0.2736144549003908,0,0.4128173116937162,0.99909882847702,0.2218905472636817,0.4128173116937162,optimization-limited zone,0.0,0.00701932249554349,0.0,0.0
Base summary,205,5,3.046178681895936e-07,budget_22_broad_high_cond,crescent,1,budget_22_broad_high_cond,cross-branch,1,1.0,1.0,1.0,0.0,budget_22_broad_high_cond|crescent|1,budget_22_broad_high_cond|cross-branch|1,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,0.0,0.00701932249554349,0.0,0.0
Base summary,206,1,2.71944298476525e-08,budget_22_broad_high_cond,crescent,2,budget_22_broad_high_cond,crescent,1,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|2,budget_22_broad_high_cond|crescent|1,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,206,2,3.7776374514747534e-08,budget_22_broad_high_cond,crescent,2,budget_22_broad_high_cond,crescent,0,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|crescent|2,budget_22_broad_high_cond|crescent|0,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,0.0,0.0,0.0,1.0
Base summary,206,3,3.8295623757036745e-08,budget_22_broad_high_cond,crescent,2,budget_22_broad_high_cond,crescent,3,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|2,budget_22_broad_high_cond|crescent|3,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,206,4,2.8357640939897655e-07,budget_22_broad_high_cond,crescent,2,budget_22_broad_high_cond,cross-branch,3,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|crescent|2,budget_22_broad_high_cond|cross-branch|3,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,1_0,-0.2736144549003908,0,0.4128173116937162,0.99909882847702,0.2218905472636817,0.4128173116937162,optimization-limited zone,0.0,0.00701932249554349,0.0,0.0
Base summary,206,5,2.848510703136449e-07,budget_22_broad_high_cond,crescent,2,budget_22_broad_high_cond,cross-branch,1,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|crescent|2,budget_22_broad_high_cond|cross-branch|1,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,0.0,0.00701932249554349,0.0,0.0
Base summary,207,1,1.7511048098006234e-08,budget_22_broad_high_cond,crescent,3,budget_22_broad_high_cond,crescent,0,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|3,budget_22_broad_high_cond|crescent|0,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,1_0,-0.26659513240484733,1,0.6928838951310861,0.3439471312706518,0.33731343283582094,0.6928838951310861,ambiguity zone,0.0,0.0,0.0,1.0
Base summary,207,2,2.301083882752052e-08,budget_22_broad_high_cond,crescent,3,budget_22_broad_high_cond,crescent,1,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|crescent|3,budget_22_broad_high_cond|crescent|1,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,1_0,-0.26659513240484733,0,0.5501456512692467,0.7891258636227094,0.6895522388059702,0.5501456512692467,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,207,3,3.8295623757036745e-08,budget_22_broad_high_cond,crescent,3,budget_22_broad_high_cond,crescent,2,0.0,0.0,0.0,1.0,budget_22_broad_high_cond|crescent|3,budget_22_broad_high_cond|crescent|2,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,1_0,-0.26659513240484733,0,0.22888056595921766,0.15800540702913785,0.31044776119402984,0.22888056595921766,ambiguity zone,0.0,0.0,0.0,0.0
Base summary,207,4,3.214743343521107e-07,budget_22_broad_high_cond,crescent,3,budget_22_broad_high_cond,cross-branch,3,1.0,1.0,1.0,0.0,budget_22_broad_high_cond|crescent|3,budget_22_broad_high_cond|cross-branch|3,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,1_0,-0.2736144549003908,0,0.4128173116937162,0.99909882847702,0.2218905472636817,0.4128173116937162,optimization-limited zone,0.0,0.00701932249554349,0.0,0.0
Base summary,207,5,3.2272075649409413e-07,budget_22_broad_high_cond,crescent,3,budget_22_broad_high_cond,cross-branch,1,1.0,1.0,1.0,0.0,budget_22_broad_high_cond|crescent|3,budget_22_broad_high_cond|cross-branch|1,1_0,-0.26659513240484733,0,0.4228048272992093,0.864824271553019,0.5064676616915423,0.4228048272992093,optimization-limited zone,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,0.0,0.00701932249554349,0.0,0.0
Base summary,208,1,7.944574986790549e-09,budget_22_broad_high_cond,cross-branch,0,budget_22_broad_high_cond,cross-branch,2,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|cross-branch|0,budget_22_broad_high_cond|cross-branch|2,1_0,-0.2736144549003908,1,0.8023304203079485,0.02313006908981674,0.23681592039800992,0.8023304203079485,ambiguity zone,1_0,-0.2736144549003908,1,0.7057844361215148,0.4412736557524782,0.17014925373134335,0.7057844361215148,ambiguity zone,0.0,0.0,0.0,0.0
Base summary,208,2,1.0137909991294368e-08,budget_22_broad_high_cond,cross-branch,0,budget_22_broad_high_cond,cross-branch,1,1.0,0.0,0.0,1.0,budget_22_broad_high_cond|cross-branch|0,budget_22_broad_high_cond|cross-branch|1,1_0,-0.2736144549003908,1,0.8023304203079485,0.02313006908981674,0.23681592039800992,0.8023304203079485,ambiguity zone,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,208,3,1.1276698369805852e-08,budget_22_broad_high_cond,cross-branch,0,budget_22_broad_high_cond,cross-branch,3,1.0,0.0,0.0,1.0,budget_22_broad_high_cond|cross-branch|0,budget_22_broad_high_cond|cross-branch|3,1_0,-0.2736144549003908,1,0.8023304203079485,0.02313006908981674,0.23681592039800992,0.8023304203079485,ambiguity zone,1_0,-0.2736144549003908,0,0.4128173116937162,0.99909882847702,0.2218905472636817,0.4128173116937162,optimization-limited zone,0.0,0.0,0.0,1.0
Base summary,208,4,3.298393141294009e-08,budget_22_broad_high_cond,cross-branch,0,budget_22_broad_high_cond,pinwheel,1,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|cross-branch|0,budget_22_broad_high_cond|pinwheel|1,1_0,-0.2736144549003908,1,0.8023304203079485,0.02313006908981674,0.23681592039800992,0.8023304203079485,ambiguity zone,1_1,0.22351500627580145,1,0.8747399084477736,0.7500750976269149,1.0,0.8747399084477736,decision-fragile zone,1.0,0.4971294611761923,1.0,0.0
Base summary,208,5,3.3928236466404306e-08,budget_22_broad_high_cond,cross-branch,0,budget_22_broad_high_cond,pinwheel,0,1.0,1.0,1.0,1.0,budget_22_broad_high_cond|cross-branch|0,budget_22_broad_high_cond|pinwheel|0,1_0,-0.2736144549003908,1,0.8023304203079485,0.02313006908981674,0.23681592039800992,0.8023304203079485,ambiguity zone,1_1,0.22351500627580145,0,0.5509779442363713,0.44848302793631706,0.8139303482587064,0.5509779442363713,decision-fragile zone,1.0,0.4971294611761923,1.0,1.0
Base summary,209,1,3.0858450071328087e-09,budget_22_broad_high_cond,cross-branch,1,budget_22_broad_high_cond,cross-branch,3,0.0,0.0,0.0,0.0,budget_22_broad_high_cond|cross-branch|1,budget_22_broad_high_cond|cross-branch|3,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,1_0,-0.2736144549003908,0,0.4128173116937162,0.99909882847702,0.2218905472636817,0.4128173116937162,optimization-limited zone,0.0,0.0,0.0,0.0
Base summary,209,2,4.4839562007079805e-09,budget_22_broad_high_cond,cross-branch,1,budget_22_broad_high_cond,cross-branch,2,1.0,0.0,0.0,1.0,budget_22_broad_high_cond|cross-branch|1,budget_22_broad_high_cond|cross-branch|2,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,1_0,-0.2736144549003908,1,0.7057844361215148,0.4412736557524782,0.17014925373134335,0.7057844361215148,ambiguity zone,0.0,0.0,0.0,1.0
Base summary,209,3,1.0137909991294368e-08,budget_22_broad_high_cond,cross-branch,1,budget_22_broad_high_cond,cross-branch,0,1.0,0.0,0.0,1.0,budget_22_broad_high_cond|cross-branch|1,budget_22_broad_high_cond|cross-branch|0,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,1_0,-0.2736144549003908,1,0.8023304203079485,0.02313006908981674,0.23681592039800992,0.8023304203079485,ambiguity zone,0.0,0.0,0.0,1.0
Base summary,209,4,4.1180066287001136e-08,budget_22_broad_high_cond,cross-branch,1,budget_22_broad_high_cond,volatility-clustering,0,0.0,0.0,1.0,0.0,budget_22_broad_high_cond|cross-branch|1,budget_22_broad_high_cond|volatility-clustering|0,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,1_0,0.4439176548542998,0,0.5210153974198919,0.5956743766896966,0.3850746268656717,0.5210153974198919,optimization-limited zone,0.0,0.7175321097546906,1.0,0.0
Base summary,209,5,4.2901642064386476e-08,budget_22_broad_high_cond,cross-branch,1,budget_22_broad_high_cond,pinwheel,1,1.0,1.0,1.0,0.0,budget_22_broad_high_cond|cross-branch|1,budget_22_broad_high_cond|pinwheel|1,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,1_1,0.22351500627580145,1,0.8747399084477736,0.7500750976269149,1.0,0.8747399084477736,decision-fragile zone,1.0,0.4971294611761923,1.0,1.0
Base summary,210,1,4.4839562007079805e-09,budget_22_broad_high_cond,cross-branch,2,budget_22_broad_high_cond,cross-branch,1,1.0,0.0,0.0,1.0,budget_22_broad_high_cond|cross-branch|2,budget_22_broad_high_cond|cross-branch|1,1_0,-0.2736144549003908,1,0.7057844361215148,0.4412736557524782,0.17014925373134335,0.7057844361215148,ambiguity zone,1_0,-0.2736144549003908,0,0.4061589679567208,0.7629918894562931,0.45472636815920403,0.4061589679567208,optimization-limited zone,0.0,0.0,0.0,1.0
