budget,family,seed,blind_norm_cd,blind_coverage,blind_iou,anchor_norm_cd,anchor_coverage,anchor_iou,sampler_point_norm_cd,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,blind_anchor_gap_cd,blind_anchor_gap_cov,blind_anchor_gap_iou,sampler_gain,recoverability_class,early_loss_mean,early_loss_delta,early_projection_mean,early_best_cd,need_escalation,early_warning_risk,moments_correct,point_correct,moments_confidence,point_confidence,access_value_gain,components,hole_proxy,bbox_aspect_ratio,curvature_std,density_entropy,symmetry_score,budget_id,trace,det,cond,rotation_deg,downstream_fragility,transfer_drop,collapse_score,blind_success,phase_manual,phase_cluster,phase_name,phase_x,phase_y,cell_key,feasible_set_divergence,blind_search_barrier,search_reachability,task_sensitivity,internal_divergence_proxy
budget_18_neg_diag_extreme,multi-hole,1,0.2266144725581584,0.703125,0.1821561338289963,0.5808175043329521,0.28125,0.044359949302915,0.350218918694464,0.3452475781148649,0.0944208013150406,0.2138770673241869,0.3333333333333333,0.9098997946396434,hard,smooth,connected,high,clustered_occlusion,-0.3542030317747937,0.421875,0.1377961845260812,-0.1186331055567065,globally hard,0.4022857197462555,0.5298358797695426,0.6975243116394868,0.2266144725581584,1,0.9866666666666668,1,1,0.7969437,0.22425874,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1236214731944569,7.673015873015874,0.8263656407854973,0,globally hard,1,optimization-limited zone,0.4966414187523454,0.7639593142026752,budget_18_neg_diag_extreme|multi-hole|1,0.1856013316687474,0.6515470111144487,0.3484529888855513,0.4517412935323383,0.1856013316687474
budget_18_neg_diag_extreme,multi-hole,2,0.1216949016171751,0.96875,0.2421686746987952,0.5207927553017299,0.375,0.1026252983293556,0.393594833775413,0.3721108529221261,0.1121018190189895,0.2227175761761614,0.3333333333333333,0.8939532314252968,hard,smooth,connected,high,none,-0.3990978536845547,0.59375,0.1395433763694396,-0.250415951304951,anchor-easy/blind-easy,0.3892746960435829,0.4974258624428601,0.6850515646790489,0.1216949016171751,0,0.0033333333333333,1,1,0.4791642,0.26284304,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1313542700758366,7.673015873015874,0.9600582746325864,1,anchor-easy/blind-easy,4,effective-collapse zone,1.923900181809266,-0.477378005621456,budget_18_neg_diag_extreme|multi-hole|2,0.34040782355389093,0.14809252027635925,0.8519074797236408,0.31044776119402984,0.34040782355389093
budget_18_neg_diag_extreme,multi-hole,3,0.2246455912773461,0.828125,0.1984126984126984,0.5224943756407944,0.40625,0.0681265206812652,0.4275440117294646,0.3738754561346885,0.1170303571273335,0.2251818452303334,0.3333333333333333,0.8895581883223252,hard,smooth,connected,high,moment_preserving_perturbation,-0.2978487843634483,0.421875,0.1302861777314332,-0.1492298648573423,globally hard,0.3954402871980278,0.4210031138419132,0.6996307707747756,0.2246455912773461,1,1.0,1,1,0.461509,0.25456756,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1402100481734975,7.673015873015874,0.8004353931747252,0,globally hard,1,optimization-limited zone,0.2785118653532333,0.8551247331776847,budget_18_neg_diag_extreme|multi-hole|3,0.3778610070744903,0.5527185340943225,0.4472814659056775,0.5054726368159205,0.3778610070744903
budget_18_neg_diag_extreme,nested-rings,0,0.0985001102128864,1.0,0.2325056433408578,0.4492004027049881,0.421875,0.0714285714285714,0.343762158602848,0.3365405311623278,0.1181969050884535,0.3090984525442267,0.5,0.8885210810667283,hard,smooth,connected,high,none,-0.3507002924921017,0.578125,0.1610770719122864,-0.2380404209494414,anchor-easy/blind-easy,0.3153472334003845,0.3605859073170478,0.5867255241208279,0.0985001102128864,0,0.0033333333333333,0,0,0.16627158,0.22317238,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1371154576299643,8.373015873015873,0.9533094620887336,1,anchor-easy/blind-easy,4,effective-collapse zone,1.788830972889738,-0.1130803043725992,budget_18_neg_diag_extreme|nested-rings|0,0.5734498543487307,0.05887653950135175,0.9411234604986483,0.36616915422885576,0.5734498543487307
budget_18_neg_diag_extreme,nested-rings,1,0.2369832413747835,0.765625,0.2249134948096885,0.4507265412310723,0.4375,0.0651629072681704,0.3566394743031414,0.3408632595649591,0.1399935877768564,0.3199967938884282,0.5,0.8693638099356754,hard,smooth,connected,high,moment_preserving_perturbation,-0.2137432998562888,0.328125,0.1597505875415181,-0.1038800181901756,globally hard,0.3193111734786303,0.4066765527663302,0.5681494689268577,0.2369832413747835,1,1.0,0,0,0.23817715,0.30637422,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1549071406990167,8.373015873015873,0.7760828389337063,0,globally hard,1,optimization-limited zone,-0.2375103074803458,1.4628790917095984,budget_18_neg_diag_extreme|nested-rings|1,0.7473990844777362,0.6455392009612496,0.3544607990387504,0.5711442786069653,0.7473990844777362
budget_18_neg_diag_extreme,nested-rings,2,0.1020694929068278,1.0,0.2462365591397849,0.4465192225547822,0.421875,0.0582959641255605,0.3545382914116485,0.3494084453413774,0.1016488132691977,0.2174910733012655,0.3333333333333333,0.903346739357739,hard,smooth,connected,high,structured_dropout,-0.3444497296479544,0.578125,0.1879405950142244,-0.2473389524345495,anchor-easy/blind-easy,0.3256725923675561,0.3881784393055383,0.5940509374495833,0.1020694929068278,0,0.01,0,0,0.2620887,0.21684867,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1230191592491479,8.373015873015873,0.9697125002288528,1,anchor-easy/blind-easy,4,effective-collapse zone,2.059708321758642,-0.0496990836723212,budget_18_neg_diag_extreme|nested-rings|2,0.24885559717020392,0.061279663562631405,0.9387203364373686,0.31940298507462694,0.24885559717020392
budget_18_neg_diag_extreme,nested-rings,3,0.2291780025615969,0.5625,0.1894510226049515,0.4910767892627938,0.3125,0.1003911342894393,0.393396732949087,0.3786402437116014,0.0937209048410972,0.2968604524205486,0.5,0.9105368532090712,hard,smooth,connected,high,clustered_occlusion,-0.2618987867011969,0.25,0.0890598883155122,-0.1494622411500044,globally hard,0.3691278162673849,0.4084747602720042,0.6225482486773064,0.2291780025615969,1,1.0,0,0,0.20884189,0.307266,-0.0464,1.0,80.0,1.0113656184223867,0.0765667972526494,1.984999432522959,0.9893860467956732,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1223653835794899,8.373015873015873,0.8247013905897048,0,globally hard,1,optimization-limited zone,0.62363040250207,1.221035319703687,budget_18_neg_diag_extreme|nested-rings|3,0.38285476487723674,0.6488434965455091,0.3511565034544909,0.47562189054726367,0.38285476487723674
budget_18_neg_diag_extreme,pinwheel,0,0.1664110664283863,0.953125,0.1866330390920554,0.473756664349979,0.453125,0.0616438356164383,0.3025942881228556,0.2884633123211725,0.151941634262739,0.2426374837980361,0.3333333333333333,0.8590384176885532,hard,jagged,connected,high,none,-0.3073455979215926,0.5,0.1249892034756171,-0.1220522458927862,globally hard,0.3613334406502675,0.5167807895240333,0.6103193549370242,0.1664110664283863,0,0.0133333333333333,1,0,0.5106408,0.403138,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,1.1699843052956704,6.973015873015874,0.9150609364067188,0,globally hard,3,decision-fragile zone,0.2007193296062807,1.9669768363362676,budget_18_neg_diag_extreme|pinwheel|0,0.6525176862255513,0.4580955241814357,0.5419044758185643,0.8248756218905473,0.6525176862255513
budget_18_neg_diag_extreme,pinwheel,1,0.2421417117135537,0.78125,0.159178433889602,0.4878219163536291,0.359375,0.0544412607449856,0.3264282321305379,0.3107770055930929,0.1395512573662853,0.2364422953498093,0.3333333333333333,0.8697484410474075,hard,jagged,connected,high,moment_preserving_perturbation,-0.2456802046400754,0.421875,0.1047371731446164,-0.0686352938795392,optimization-limited candidate,0.3345658142215634,0.384703194464692,0.6486707585132496,0.2421417117135537,1,0.9966666666666668,1,0,0.6116008,0.5318066,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,1.1637377067713952,6.973015873015874,0.7755532954009815,0,optimization-limited candidate,3,decision-fragile zone,-0.9771143326697992,2.9690340893871374,budget_18_neg_diag_extreme|pinwheel|1,0.5767790262172284,0.7801141483929107,0.2198858516070893,0.9781094527363182,0.5767790262172284
budget_18_neg_diag_extreme,pinwheel,2,0.2171937485643312,0.890625,0.2012903225806451,0.4304080705196911,0.46875,0.0683060109289617,0.3161726479002063,0.3047693241244533,0.1357681620657119,0.1512174143661893,0.1666666666666666,0.8730450139805411,hard,jagged,connected,high,structured_dropout,-0.2132143219553599,0.421875,0.1329843116516834,-0.087575575560122,globally hard,0.3302203619744306,0.4292271218415513,0.5966742248720438,0.2171937485643312,1,0.99,1,0,0.61046714,0.47378382,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,1.1548393449273235,6.973015873015874,0.7805275231995815,0,globally hard,3,decision-fragile zone,-0.8356980312350034,3.070929274179234,budget_18_neg_diag_extreme|pinwheel|2,0.36038285476487725,0.5614298588164613,0.43857014118353865,0.9661691542288557,0.36038285476487725
budget_18_neg_diag_extreme,pinwheel,3,0.2165542076163863,0.84375,0.1391200951248513,0.4711760567905327,0.359375,0.0798319327731092,0.3119568271061716,0.3119568271061716,0.152762982839523,0.2430481580864281,0.3333333333333333,0.8583331373869172,hard,jagged,connected,high,clustered_occlusion,-0.2546218491741464,0.484375,0.0592881623517421,-0.0954026194897853,globally hard,0.3714471902075137,0.4108931844619068,0.6263120731282034,0.2165542076163863,1,1.0,1,0,0.3807967,0.49110198,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,1.1779105821353326,6.973015873015874,0.7613200832888852,0,globally hard,3,decision-fragile zone,-1.056770435689066,2.7739584623883853,budget_18_neg_diag_extreme|pinwheel|3,0.6550145651269247,0.6428356863923098,0.3571643136076902,0.9920398009950251,0.6550145651269247
budget_18_neg_diag_extreme,spiral,0,0.1160570343063233,1.0,0.2588235294117647,0.5299811497966963,0.390625,0.0739348370927318,0.3678507485401556,0.3678507485401556,0.1092629458246203,0.1379648062456435,0.1666666666666666,0.896494656976625,hard,smooth,connected,high,structured_dropout,-0.413924115490373,0.609375,0.1848886923190328,-0.2517937142338323,anchor-easy/blind-easy,0.3542711470282891,0.3772735438112097,0.7242091955643745,0.1160570343063233,0,0.0233333333333333,0,0,0.22465505,0.34533823,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1273831245523656,5.173015873015874,0.94625458943066,1,anchor-easy/blind-easy,4,effective-collapse zone,1.8665522674427817,-0.8632189214094266,budget_18_neg_diag_extreme|spiral|0,0.1373283395755306,0.0835085611294683,0.9164914388705316,0.2348258706467662,0.1373283395755306
budget_18_neg_diag_extreme,spiral,1,0.1935752768219257,0.84375,0.2108294930875576,0.5552209861151242,0.34375,0.0593325092707045,0.3826984891840479,0.3745036158845063,0.1119283145345743,0.2226308239339538,0.3333333333333333,0.8941083497762822,hard,smooth,connected,high,clustered_occlusion,-0.3616457092931984,0.5,0.1514969838168531,-0.1809283390625806,globally hard,0.407688428014983,0.510703955451181,0.746881301305529,0.1935752768219257,0,0.0133333333333333,0,0,0.19164903,0.42973885,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1347305247191053,5.173015873015874,0.9449965478971314,0,globally hard,4,effective-collapse zone,1.5340494514502832,-0.3278789744986003,budget_18_neg_diag_extreme|spiral|1,0.33791094465251775,0.44337638930609785,0.5566236106939022,0.2587064676616915,0.33791094465251775
budget_18_neg_diag_extreme,spiral,2,0.1143697560784895,0.953125,0.2722029988465975,0.5190663469646031,0.359375,0.053639846743295,0.3809473782930378,0.3736674216898221,0.1234535313274046,0.1450600989970356,0.1666666666666666,0.8838627122168075,hard,smooth,connected,high,none,-0.4046965908861136,0.59375,0.2185631521033025,-0.2592976656113326,anchor-easy/blind-easy,0.4487930521561005,0.638919951117413,0.7167555559601112,0.1143697560784895,0,0.0333333333333333,0,1,0.28306887,0.22876783,0.9536,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.0898491098818826,5.173015873015874,0.929792468519346,1,anchor-easy/blind-easy,4,effective-collapse zone,1.8105226335866045,-1.6694104264033376,budget_18_neg_diag_extreme|spiral|2,0.2555139409071993,0.12105737458696304,0.8789426254130369,0.46069651741293544,0.2555139409071993
budget_18_neg_diag_extreme,spiral,3,0.225448672046457,0.78125,0.1975028376844494,0.5632830180477711,0.3125,0.028395061728395,0.4435615467350073,0.3774697681312098,0.1358796585810116,0.2346064959571724,0.3333333333333333,0.8729476779301986,hard,smooth,connected,high,moment_preserving_perturbation,-0.3378343460013141,0.46875,0.1691077759560544,-0.1520210960847528,globally hard,0.403417840441979,0.308962675826651,0.8184949415317577,0.225448672046457,1,0.9966666666666668,0,0,0.22755012,0.27807245,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824168,0.8783513135867637,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1554430404276676,5.173015873015874,0.7675303716706775,0,globally hard,1,optimization-limited zone,-0.056531569408411,0.2407358839339116,budget_18_neg_diag_extreme|spiral|3,0.5551394090719933,0.5740462601381796,0.4259537398618204,0.47661691542288553,0.5551394090719933
budget_18_neg_diag_extreme,volatility-clustering,0,0.2214707079322616,0.84375,0.2116182572614107,0.5720307460348755,0.296875,0.0365853658536585,0.3170949927815108,0.3170949927815108,0.1432421356420032,0.1549544011543349,0.1666666666666666,0.8665442222492595,hard,jagged,connected,high,moment_preserving_perturbation,-0.3505600381026139,0.546875,0.1750328914077522,-0.0956242848492492,globally hard,0.4697773671429057,0.6210058317105371,0.827412578360826,0.2214707079322616,1,0.9633333333333334,1,1,0.74736327,0.8553936,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1593294845310398,4.073015873015874,0.7674462123132905,0,globally hard,1,optimization-limited zone,-0.3676828820378824,0.2104803674211665,budget_18_neg_diag_extreme|volatility-clustering|0,0.4061589679567208,0.57074196455392,0.42925803544608,0.38805970149253727,0.4061589679567208
budget_18_neg_diag_extreme,volatility-clustering,1,0.1520615307931505,0.890625,0.4072900158478605,0.5507274934512831,0.375,0.0504908835904628,0.3687496708024156,0.357949346219881,0.1286642662744528,0.3143321331372264,0.5,0.8792691162929523,hard,jagged,connected,high,structured_dropout,-0.3986659626581326,0.515625,0.3567991322573977,-0.2058878154267305,globally hard,0.3898942437380753,0.4785549854114531,0.7309307459699305,0.1520615307931505,0,0.01,1,0,0.823431,0.7987817,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,1.1226605952244777,4.073015873015874,0.9303688538980588,0,globally hard,3,decision-fragile zone,0.83511097754753,0.8593385096686124,budget_18_neg_diag_extreme|volatility-clustering|1,0.6591760299625468,0.3097026133974166,0.6902973866025834,0.6646766169154228,0.6591760299625468
budget_18_neg_diag_extreme,volatility-clustering,2,0.2119084952396844,0.796875,0.2236842105263158,0.5581679448544672,0.296875,0.046419098143236,0.4124522508277444,0.395196139429857,0.1290471605129108,0.231190246923122,0.3333333333333333,0.8789325136599866,hard,jagged,connected,high,clustered_occlusion,-0.3462594496147828,0.5,0.1772651123830798,-0.1832876441901725,globally hard,0.4771968024638646,0.7138570828626737,0.7632171949636138,0.2119084952396844,1,0.89,1,1,0.5753807,0.72393316,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1465813482929175,4.073015873015874,0.7936069680169657,0,globally hard,1,optimization-limited zone,0.2883005693723338,-0.0832685814865701,budget_18_neg_diag_extreme|volatility-clustering|2,0.49438202247191015,0.4770201261640131,0.5229798738359869,0.3592039800995025,0.49438202247191015
budget_18_neg_diag_extreme,volatility-clustering,3,0.1601359516751551,0.859375,0.2792553191489361,0.568831965070454,0.328125,0.0400572246065808,0.3719936031253952,0.3684484084687844,0.143753743383669,0.3218768716918345,0.5,0.8661010049030412,hard,jagged,connected,high,none,-0.4086960133952989,0.53125,0.2391980945423553,-0.2083124567936293,globally hard,0.4912055452891182,0.5082159624164301,0.8667270070442173,0.1601359516751551,0,0.11,1,1,0.46414578,0.51672244,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1500097458962082,4.073015873015874,0.8991438758342031,0,globally hard,4,effective-collapse zone,1.0828608793239185,-0.9059401755741489,budget_18_neg_diag_extreme|volatility-clustering|3,0.772367873491469,0.35265845599279055,0.6473415440072094,0.20597014925373136,0.772367873491469
budget_22_broad_high_cond,barbell-bridge,0,0.2265754601245124,0.828125,0.1258823529411764,0.5932597774258103,0.15625,0.0410764872521246,0.3633601148014223,0.3188370941397567,0.1712611741554069,0.3356305870777035,0.5,0.8426014790017544,hard,jagged,connected,high,structured_dropout,-0.3666843173012978,0.671875,0.0848058656890518,-0.0922616340152442,irreducibly ambiguous candidate,0.406444846762003,0.44167927886846,0.8126687050789494,0.2265754601245124,1,0.9866666666666668,1,0,0.76090103,0.70123804,-1.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,1.1961024145852557,4.3730158730158735,0.6064490561673449,0,irreducibly ambiguous candidate,3,decision-fragile zone,-1.8056842632282135,1.726590815270361,budget_22_broad_high_cond|barbell-bridge|0,0.8522679983354141,0.7149294082306997,0.2850705917693003,0.9353233830845771,0.8522679983354141
budget_22_broad_high_cond,barbell-bridge,1,0.2381656994039286,0.8125,0.1390644753476612,0.5634724540656572,0.234375,0.0693215339233038,0.3079010755611125,0.3079010755611125,0.1430911767343406,0.2382122550338369,0.3333333333333333,0.8666750446926498,hard,jagged,connected,high,clustered_occlusion,-0.3253067546617285,0.578125,0.0697429414243574,-0.0697353761571839,globally hard,0.3570581447375396,0.2957218406822948,0.8106695436813057,0.2381656994039286,1,0.9966666666666668,1,0,0.8138981,0.55090237,-1.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,1.1695922773149,4.3730158730158735,0.634017317007217,0,globally hard,3,decision-fragile zone,-1.5155876678622515,2.1358506691619707,budget_22_broad_high_cond|barbell-bridge|1,0.5967540574282147,0.7741063382397114,0.22589366176028858,0.919402985074627,0.5967540574282147
budget_22_broad_high_cond,barbell-bridge,2,0.1502462630508089,0.953125,0.3571428571428571,0.5460426099538703,0.234375,0.0608203677510608,0.4413586756707476,0.2860958455230232,0.1733356621174292,0.3366678310587146,0.5,0.8408553241915647,hard,jagged,connected,high,none,-0.3957963469030614,0.71875,0.2963224893917963,-0.1358495824722143,irreducibly ambiguous candidate,0.3858463205118643,0.4475691950596727,0.750791235029087,0.1502462630508089,0,0.0133333333333333,1,0,0.6655098,0.5248824,-1.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,1.1578300685040617,4.3730158730158735,0.7551418330341424,0,irreducibly ambiguous candidate,3,decision-fragile zone,-0.5194794558043647,0.9401706465742756,budget_22_broad_high_cond|barbell-bridge|2,0.8589263420724095,0.3445479122859718,0.6554520877140282,0.7472636815920398,0.8589263420724095
budget_22_broad_high_cond,barbell-bridge,3,0.225611105895981,0.828125,0.1842818428184282,0.5961016518660373,0.1875,0.0417910447761194,0.3537278548658346,0.3345205201680111,0.1441087715273174,0.155387719096992,0.1666666666666666,0.8657935692484425,hard,jagged,connected,high,moment_preserving_perturbation,-0.3704905459700562,0.640625,0.1424907980423088,-0.1089094142720301,globally hard,0.5073208530179545,0.5317834788053099,0.866501664842578,0.225611105895981,1,0.9633333333333334,1,1,0.5161672,0.58474004,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,0.1639521415439635,4.3730158730158735,0.6381249523734918,0,globally hard,1,optimization-limited zone,-0.7468283826672139,0.0213620275009655,budget_22_broad_high_cond|barbell-bridge|3,0.42030794839783603,0.612796635626314,0.38720336437368597,0.4636815920398011,0.42030794839783603
budget_22_broad_high_cond,crescent,0,0.1267882776903412,0.984375,0.250936329588015,0.6946088481311602,0.28125,0.0910209102091021,0.2693961589183291,0.2319914106651518,0.1220787732465719,0.3943727199566193,0.6666666666666666,0.8850786452381423,hard,smooth,connected,high,none,-0.567820570440819,0.703125,0.1599154193789129,-0.1052031329748106,globally hard,0.4283633390397032,0.3557233555262311,0.9908091237639352,0.1267882776903412,0,0.0833333333333333,0,1,0.4161613,0.99916303,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,0.0914447739674696,1.5730158730158732,0.8647067605208596,0,globally hard,2,ambiguity zone,0.8862926340827679,-2.3801378879796498,budget_22_broad_high_cond|crescent|0,0.6928838951310861,0.3439471312706518,0.6560528687293482,0.33731343283582094,0.6928838951310861
budget_22_broad_high_cond,crescent,1,0.2257922036547717,0.75,0.1056410256410256,0.6915016873859806,0.265625,0.0727272727272727,0.3107359170427777,0.2813708461959898,0.2358935971317614,0.201280131899214,0.1666666666666666,0.7898647133327259,hard,smooth,connected,high,moment_preserving_perturbation,-0.4657094837312089,0.484375,0.0329137529137529,-0.055578642541218,globally hard,0.4420979077055204,0.394099565413929,1.0052210478100891,0.2257922036547717,1,0.9933333333333332,0,1,0.3559291,0.99976784,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,0.2109735555886112,1.5730158730158732,0.6070449511688024,0,globally hard,1,optimization-limited zone,-1.9741062384888903,-1.6625067918495164,budget_22_broad_high_cond|crescent|1,0.5501456512692467,0.7891258636227094,0.21087413637729058,0.6895522388059702,0.5501456512692467
budget_22_broad_high_cond,crescent,2,0.1002058496832832,0.9375,0.2784810126582278,0.705533975073924,0.21875,0.0689655172413793,0.2942543606306567,0.2482067234596526,0.0993672799135166,0.2163503066234249,0.3333333333333333,0.9054101080024696,hard,smooth,connected,high,structured_dropout,-0.6053281253906408,0.71875,0.2095154954168485,-0.1480008737763694,anchor-easy/blind-easy,0.4542544156663098,0.4102422861699528,1.0064354657177643,0.1002058496832832,0,0.1133333333333333,0,1,0.7694184,0.9968189,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,0.0716953791781069,1.5730158730158732,0.883980505779567,1,anchor-easy/blind-easy,2,ambiguity zone,1.3647128759750051,-2.6400824604793764,budget_22_broad_high_cond|crescent|2,0.22888056595921766,0.15800540702913785,0.8419945929708621,0.31044776119402984,0.22888056595921766
budget_22_broad_high_cond,crescent,3,0.2756087071746927,0.578125,0.1936708860759493,0.7040448098238964,0.234375,0.047945205479452,0.3387532437849155,0.3177272239277532,0.1214005175942829,0.2273669254638081,0.3333333333333333,0.8856791584597176,hard,smooth,connected,high,clustered_occlusion,-0.4284361026492037,0.34375,0.1457256805964973,-0.0421185167530605,optimization-limited candidate,0.5762535259553349,0.5865889073530173,1.0082669996466602,0.2756087071746927,1,0.98,0,1,0.31548777,0.9998242,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,0.0978887717817192,1.5730158730158732,0.7264737844017283,0,optimization-limited candidate,1,optimization-limited zone,-0.40771730885668,-1.015262001388358,budget_22_broad_high_cond|crescent|3,0.4228048272992093,0.864824271553019,0.135175728446981,0.5064676616915423,0.4228048272992093
budget_22_broad_high_cond,cross-branch,0,0.0809036301053633,0.984375,0.5697115384615384,0.5458890354217475,0.296875,0.0577281191806331,0.2931923306297093,0.2931923306297093,0.1496576419883439,0.324828820994172,0.5,0.8610026971436041,hard,jagged,connected,high,none,-0.4649854053163842,0.6875,0.5119834192809053,-0.2122887005243459,blind-easy/downstream-fragile,0.3400326012445724,0.3399682693547873,0.6922881161720925,0.0809036301053633,0,0.0033333333333333,0,1,0.39882252,0.943546,0.9536,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,0.0643959565286383,0.4730158730158731,0.9575301745769572,1,blind-easy/downstream-fragile,2,ambiguity zone,1.3957838853538345,-2.5223782776480896,budget_22_broad_high_cond|cross-branch|0,0.8023304203079485,0.02313006908981674,0.9768699309101833,0.23681592039800992,0.8023304203079485
budget_22_broad_high_cond,cross-branch,1,0.2402079524981896,0.796875,0.1129870129870129,0.5608147408676336,0.34375,0.0593900481540931,0.3733628898602557,0.3606164809812583,0.1193750985489926,0.2263542159411629,0.3333333333333333,0.8874748477930915,hard,jagged,connected,high,moment_preserving_perturbation,-0.320606788369444,0.453125,0.0535969648329198,-0.1204085284830687,globally hard,0.3522530205287875,0.3376798211842353,0.7845599711212953,0.2402079524981896,1,0.9866666666666668,0,1,0.30322608,0.92519665,0.9536,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_22_broad_high_cond,2.7,0.8520087655222791,6.4,15.0,0.1058872627389116,0.4730158730158731,0.8367451796938102,0,globally hard,1,optimization-limited zone,0.2766980896189217,-0.812007198327709,budget_22_broad_high_cond|cross-branch|1,0.4061589679567208,0.7629918894562931,0.23700811054370685,0.45472636815920403,0.4061589679567208
