cell_key,action_fragility,view_fragility,topology_fragility,geometry_fragility,geometry_shift,random_fragility,feasible_set_divergence,blind_search_barrier,task_sensitivity,internal_divergence_proxy,phase_name,high_action_fragility,high_topology_fragility,high_geometry_fragility,high_random_fragility
budget_23_small_high_cond|pinwheel|3,0.4,0.0,0.0,0.4,0.36528629157551695,0.4,0.7349146899708697,0.7218383899068789,0.9771144278606967,0.7349146899708697,decision-fragile zone,0,0,1,0
budget_23_small_high_cond|spiral|0,0.6,0.6,0.0,0.4,0.22099986312547992,0.4,0.5397419891801913,0.06188044457795133,0.4338308457711443,0.5397419891801913,effective-collapse zone,0,0,1,0
budget_23_small_high_cond|spiral|1,0.6,0.6,0.4,0.0,0.02214807865500299,0.6,0.6171452351227632,0.5611294683088014,0.45472636815920403,0.6171452351227632,effective-collapse zone,0,1,0,1
budget_23_small_high_cond|spiral|2,0.6,0.6,0.0,0.4,0.22099986312547992,0.8,0.45942571785268416,0.21507960348452984,0.24477611940298513,0.45942571785268416,effective-collapse zone,0,0,1,1
budget_23_small_high_cond|spiral|3,0.6,0.6,0.0,0.4,0.22099986312547992,0.8,0.7415730337078652,0.6061880444577951,0.6567164179104478,0.7415730337078652,optimization-limited zone,0,0,1,1
budget_23_small_high_cond|volatility-clustering|0,0.2,0.0,0.0,0.4,0.19642097135121978,0.6,0.6500208073241781,0.5743466506458396,0.8597014925373134,0.6500208073241781,decision-fragile zone,0,0,1,1
budget_23_small_high_cond|volatility-clustering|1,0.2,0.0,0.0,0.6,0.2946314570268297,0.4,0.7390761548064918,0.30459597476719735,0.6696517412935322,0.7390761548064918,decision-fragile zone,0,0,1,0
budget_23_small_high_cond|volatility-clustering|2,0.2,0.0,0.0,0.8,0.39284194270243955,0.6,0.6042446941323346,0.6713727846200059,0.8398009950248757,0.6042446941323346,decision-fragile zone,0,0,1,1
budget_23_small_high_cond|volatility-clustering|3,0.2,0.0,0.0,0.8,0.39284194270243955,0.8,0.6267166042446941,0.36978071492940817,0.672636815920398,0.6267166042446941,decision-fragile zone,0,0,1,1
budget_24_rotated_slender|barbell-bridge|0,0.4,0.4,0.4,0.4,0.6422830625647007,0.4,0.789846025801082,0.9384199459297086,0.5223880597014924,0.789846025801082,information-limited zone,0,1,1,0
budget_24_rotated_slender|barbell-bridge|1,0.4,0.4,0.4,0.4,0.6422830625647007,0.8,0.7498959633791095,0.9032742565334936,0.8039800995024875,0.7498959633791095,information-limited zone,0,1,1,1
budget_24_rotated_slender|barbell-bridge|2,1.0,0.8,0.4,0.4,0.6422830625647007,0.8,1.0,0.38480024031240606,0.3522388059701492,1.0,information-limited zone,1,1,1,1
budget_24_rotated_slender|barbell-bridge|3,0.4,0.4,0.4,0.4,0.6422830625647007,0.4,0.7632126508531003,0.6578552117753079,0.808955223880597,0.7632126508531003,information-limited zone,0,1,1,0
budget_24_rotated_slender|crescent|0,0.4,0.4,0.0,0.0,0.0028077289982173957,0.6,0.4069912609238452,0.17422649444277558,0.3054726368159204,0.4069912609238452,ambiguity zone,0,0,0,1
budget_24_rotated_slender|crescent|1,0.4,0.4,0.0,0.0,0.0028077289982173957,0.6,0.5692883895131087,0.8594172424151396,0.5124378109452735,0.5692883895131087,optimization-limited zone,0,0,0,1
budget_24_rotated_slender|crescent|2,0.4,0.4,0.2,0.0,0.09942589223523846,0.6,0.5626300457761132,0.10303394412736556,0.3233830845771144,0.5626300457761132,ambiguity zone,0,0,0,1
budget_24_rotated_slender|crescent|3,0.2,0.4,0.4,0.0,0.1960440554722595,0.4,0.149812734082397,0.8299789726644637,0.4567164179104478,0.149812734082397,optimization-limited zone,0,1,0,0
budget_24_rotated_slender|cross-branch|0,0.8,0.4,0.4,0.0,0.02214807865500299,0.6,0.6891385767790261,0.030039050765995796,0.06865671641791045,0.6891385767790261,ambiguity zone,1,1,0,1
budget_24_rotated_slender|cross-branch|1,0.8,0.4,0.4,0.0,0.02214807865500299,0.6,0.1880982105701207,0.7161309702613398,0.7303482587064677,0.1880982105701207,decision-fragile zone,1,1,0,1
budget_24_rotated_slender|cross-branch|2,0.8,0.8,0.4,0.0,0.02214807865500299,0.6,0.9084477736163129,0.20636827876239103,0.6129353233830847,0.9084477736163129,decision-fragile zone,1,1,0,1
budget_24_rotated_slender|cross-branch|3,0.8,0.4,0.4,0.0,0.02214807865500299,0.4,0.7228464419475655,0.7689996996094922,0.2756218905472637,0.7228464419475655,optimization-limited zone,1,1,0,0
budget_24_rotated_slender|double-loop|0,0.6,0.2,0.0,0.4,0.19642097135121978,0.8,0.2813150228880566,0.6521477921297686,0.29850746268656714,0.2813150228880566,ambiguity zone,0,0,1,1
budget_24_rotated_slender|double-loop|1,0.4,0.0,0.0,0.4,0.19642097135121978,0.4,0.322929671244278,0.12105737458696304,0.27164179104477615,0.322929671244278,ambiguity zone,0,0,1,0
budget_24_rotated_slender|double-loop|2,0.8,0.0,0.0,0.4,0.19642097135121978,0.4,0.4602580108198086,0.8477020126164013,0.5840796019900497,0.4602580108198086,optimization-limited zone,1,0,1,0
budget_24_rotated_slender|double-loop|3,0.6,0.2,0.0,0.4,0.19642097135121978,0.8,0.299625468164794,0.18113547611895456,0.08159203980099501,0.299625468164794,ambiguity zone,0,0,1,1
budget_24_rotated_slender|mean-reversion|0,0.6,0.6,0.0,0.4,0.27044208618586857,0.2,0.47856845609654597,0.49083808951637115,0.48258706467661694,0.47856845609654597,ambiguity zone,0,0,1,0
budget_24_rotated_slender|mean-reversion|1,0.6,0.6,0.0,0.4,0.27044208618586857,1.0,0.3553890969621307,0.5596275157705015,0.5611940298507462,0.3553890969621307,optimization-limited zone,0,0,1,1
budget_24_rotated_slender|mean-reversion|2,0.6,0.6,0.0,0.4,0.27044208618586857,0.2,0.33541406575114446,0.4466806848903574,0.4139303482587065,0.33541406575114446,ambiguity zone,0,0,1,0
budget_24_rotated_slender|mean-reversion|3,0.6,0.6,0.0,0.4,0.27044208618586857,0.2,0.7573866000832291,0.6984079303094021,0.755223880597015,0.7573866000832291,optimization-limited zone,0,0,1,0
budget_24_rotated_slender|multi-hole|0,0.2,0.4,0.0,0.6,0.5479294373632755,0.6,0.19142738243861834,0.1973565635325923,0.3353233830845771,0.19142738243861834,effective-collapse zone,0,0,1,1
budget_24_rotated_slender|multi-hole|1,0.2,0.4,0.0,0.6,0.5479294373632755,0.4,0.4794007490636704,0.7912285971763292,0.49950248756218907,0.4794007490636704,optimization-limited zone,0,0,1,0
budget_24_rotated_slender|multi-hole|2,0.2,0.4,0.0,0.6,0.5479294373632755,0.6,0.23137744486059092,0.3391408831480925,0.2935323383084577,0.23137744486059092,effective-collapse zone,0,0,1,1
budget_24_rotated_slender|multi-hole|3,0.2,0.4,0.0,0.6,0.5479294373632755,0.8,0.47107781939242616,0.7699008711324722,0.5432835820895522,0.47107781939242616,optimization-limited zone,0,0,1,1
budget_24_rotated_slender|nested-rings|0,0.6,1.0,0.0,0.0,0.19478610454870324,0.8,0.43445692883895126,0.13217182337038144,0.33830845771144274,0.43445692883895126,effective-collapse zone,0,0,0,1
budget_24_rotated_slender|nested-rings|1,0.6,0.2,0.0,0.0,0.19478610454870324,0.4,0.6217228464419475,0.835686392310003,0.5970149253731342,0.6217228464419475,optimization-limited zone,0,0,0,0
budget_24_rotated_slender|nested-rings|2,0.6,0.2,0.0,0.0,0.19478610454870324,0.4,0.20807324178110698,0.1342745569240012,0.3144278606965175,0.20807324178110698,effective-collapse zone,0,0,0,0
budget_24_rotated_slender|nested-rings|3,0.6,0.2,0.0,0.0,0.19478610454870324,0.8,0.5139409071993343,0.8317813157104236,0.4865671641791044,0.5139409071993343,optimization-limited zone,0,0,0,1
budget_24_rotated_slender|pinwheel|0,1.0,0.4,0.0,0.6,0.5479294373632755,0.6,0.38868081564710777,0.42985881646139973,0.808955223880597,0.38868081564710777,decision-fragile zone,1,0,1,1
budget_24_rotated_slender|pinwheel|1,0.8,0.4,0.0,0.4,0.36528629157551695,0.6,0.4835622138992926,0.6052868729348152,0.9691542288557216,0.4835622138992926,decision-fragile zone,1,0,1,1
budget_24_rotated_slender|pinwheel|2,0.4,0.8,0.0,0.4,0.36528629157551695,0.4,0.3487307532251353,0.5343947131270651,0.8159203980099503,0.3487307532251353,decision-fragile zone,0,0,1,0
budget_24_rotated_slender|pinwheel|3,0.4,0.8,0.0,0.4,0.36528629157551695,0.6,0.8164794007490637,0.78462000600781,0.9940298507462688,0.8164794007490637,decision-fragile zone,0,0,1,1
budget_24_rotated_slender|spiral|0,0.6,0.4,0.4,0.0,0.02214807865500299,0.6,0.4560965459841865,0.1177530790027035,0.291542288557214,0.4560965459841865,effective-collapse zone,0,1,0,1
budget_24_rotated_slender|spiral|1,0.8,0.8,0.4,0.0,0.02214807865500299,0.6,0.31294215563878486,0.5491138480024029,0.2497512437810946,0.31294215563878486,effective-collapse zone,1,1,0,1
budget_24_rotated_slender|spiral|2,0.6,0.4,0.4,0.0,0.02214807865500299,0.6,0.29546400332917183,0.25052568338840486,0.2616915422885573,0.29546400332917183,effective-collapse zone,0,1,0,1
budget_24_rotated_slender|spiral|3,0.8,0.8,0.4,0.0,0.02214807865500299,0.6,0.3745318352059925,0.677080204265545,0.49154228855721394,0.3745318352059925,optimization-limited zone,1,1,0,1
budget_24_rotated_slender|volatility-clustering|0,0.4,0.0,0.0,0.8,0.39284194270243955,0.4,0.46941323345817726,0.6260138179633523,0.8636815920398009,0.46941323345817726,decision-fragile zone,0,0,1,0
budget_24_rotated_slender|volatility-clustering|1,0.4,0.0,0.0,0.6,0.2946314570268297,0.2,0.5534748231377444,0.3376389306097926,0.7154228855721393,0.5534748231377444,decision-fragile zone,0,0,1,0
budget_24_rotated_slender|volatility-clustering|2,1.0,1.0,0.0,0.8,0.39284194270243955,0.4,0.7424053266749896,0.6191048362871732,0.87363184079602,0.7424053266749896,decision-fragile zone,1,0,1,0
budget_24_rotated_slender|volatility-clustering|3,0.8,0.0,0.0,0.8,0.39284194270243955,0.4,0.6242197253433208,0.37608891559026725,0.38407960199004976,0.6242197253433208,ambiguity zone,1,0,1,0
