budget,family,seed,blind_norm_cd,blind_coverage,blind_iou,anchor_norm_cd,anchor_coverage,anchor_iou,sampler_point_norm_cd,oracle_best_of_k_norm_cd,hypothesis_diversity,feasible_set_exploration,structural_mode_coverage,posterior_concentration_proxy,budget_difficulty,family_surface,family_connectivity,ambiguity_stratum,corruption_type,blind_anchor_gap_cd,blind_anchor_gap_cov,blind_anchor_gap_iou,sampler_gain,recoverability_class,early_loss_mean,early_loss_delta,early_projection_mean,early_best_cd,need_escalation,early_warning_risk,moments_correct,point_correct,moments_confidence,point_confidence,access_value_gain,components,hole_proxy,bbox_aspect_ratio,curvature_std,density_entropy,symmetry_score,budget_id,trace,det,cond,rotation_deg,downstream_fragility,transfer_drop,collapse_score,blind_success,phase_manual,phase_cluster,phase_name,phase_x,phase_y
budget_17_high_rot_aniso,pinwheel,0,0.1796645106802251,0.984375,0.1595022624434389,0.4268825615635157,0.4375,0.0779054916985951,0.3029526770608611,0.2869343558920483,0.1429991231374294,0.154832894902048,0.1666666666666666,0.8667548289200231,hard,jagged,connected,high,none,-0.2472180508832905,0.546875,0.0815967707448438,-0.1072698452118232,globally hard,0.278152837552819,0.3717785457549543,0.49140119377290453,0.1796645106802251,0,0.016666666666666666,1,0,0.66991115,0.30641058,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,1.1665904394695814,6.973015873015874,0.9238237932534701,0,globally hard,3,decision-fragile zone,0.254825622258061,2.3760043490612244
budget_17_high_rot_aniso,pinwheel,1,0.2304538692580554,0.96875,0.1287958115183246,0.4957368728865142,0.421875,0.0521628498727735,0.3096440015893117,0.3096440015893117,0.1388559679227902,0.2360946506280618,0.3333333333333333,0.8703533782358143,hard,jagged,connected,high,moment_preserving_perturbation,-0.2652830036284588,0.546875,0.076632961645551,-0.0791901323312563,globally hard,0.2931246621398233,0.3407835226428576,0.5684022913812666,0.2304538692580554,1,0.9966666666666667,1,0,0.65665394,0.31311387,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,1.167371900850012,6.973015873015874,0.7762771872559115,0,globally hard,3,decision-fragile zone,-0.9230562080162689,2.8331372618624613
budget_17_high_rot_aniso,pinwheel,2,0.2036524732436284,1.0,0.1217391304347826,0.4208232354302572,0.4375,0.0493046776232617,0.2851670834770296,0.2703050546403531,0.1309596280026411,0.1488131473346539,0.1666666666666666,0.8772531901396119,hard,jagged,connected,high,structured_dropout,-0.2171707621866287,0.5625,0.0724344528115209,-0.0666525813967247,globally hard,0.30600548915284753,0.4419704947907263,0.5009437320386868,0.2036524732436284,0,0.03,1,0,0.719816,0.28099114,-1.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,1.1614167167675369,6.973015873015874,0.934303803180399,0,globally hard,3,decision-fragile zone,0.2357242376275071,2.7451169146242225
budget_17_high_rot_aniso,pinwheel,3,0.2545474604475346,0.875,0.1202672605790645,0.4673468241891279,0.390625,0.0611464968152866,0.3231378708064489,0.2947040592278037,0.1310518576604784,0.3155259288302392,0.5,0.8771722851090277,hard,jagged,connected,high,clustered_occlusion,-0.2127993637415932,0.484375,0.0591207637637779,-0.040156598780269,anchor-easy/blind-hard,0.3086996937743451,0.3406072424106849,0.5096171150678754,0.2545474604475346,1,1.0,1,1,0.7124132,0.39283767,-0.0464,1.0,66.0,1.0084614575281672,0.1489407766853352,2.043908586001609,0.938995126702752,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,0.16169060974585517,6.973015873015874,0.7838998282981603,0,anchor-easy/blind-hard,1,optimization-limited zone,-0.411085723567194,1.5846532064358634
budget_17_high_rot_aniso,spiral,0,0.1190270643572804,1.0,0.1967545638945233,0.511485624771199,0.375,0.0768292682926829,0.3498839647414811,0.3294021535472618,0.1011144180921619,0.1338905423794142,0.1666666666666666,0.9038296125094932,hard,smooth,connected,high,structured_dropout,-0.3924585604139186,0.625,0.1199252956018404,-0.2103750891899814,anchor-easy/blind-easy,0.3115069693223033,0.339314218748614,0.6119990462753689,0.1190270643572804,0,0.0,1,1,0.576058,0.43637764,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,0.1276196948569901,5.173015873015874,0.9584727683168202,1,anchor-easy/blind-easy,4,effective-collapse zone,1.8319090250677548,-0.5635551639364912
budget_17_high_rot_aniso,spiral,1,0.2230772135451412,0.8125,0.1819116135662898,0.5536095089370728,0.296875,0.0680437424058323,0.32108146019651,0.3071075426262531,0.1054333741303597,0.2193833537318465,0.3333333333333333,0.8999344297634225,hard,smooth,connected,high,clustered_occlusion,-0.3305322953919316,0.515625,0.1138678711604574,-0.0840303290811119,globally hard,0.32170643408677974,0.3424990404048688,0.623290263278879,0.2230772135451412,1,1.0,1,1,0.3991949,0.6048062,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,0.13265381891856765,5.173015873015874,0.7989532517996425,0,globally hard,1,optimization-limited zone,0.08999181084396615,0.6616503275430221
budget_17_high_rot_aniso,spiral,2,0.12742557771906,0.953125,0.1587147030185005,0.5098293598318633,0.375,0.0602549246813441,0.3264337696098131,0.3063139470572219,0.1092992366741284,0.2213162850037308,0.3333333333333333,0.89646212301429,hard,smooth,connected,high,none,-0.3824037821128033,0.578125,0.0984597783371563,-0.1788883693381619,globally hard,0.2937911851941324,0.294232647964494,0.607764523910645,0.12742557771906,0,0.0,1,1,0.52961737,0.46304983,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,0.13835184078524532,5.173015873015874,0.9498319887351342,0,globally hard,4,effective-collapse zone,1.57774970145459,-0.41794047825672187
budget_17_high_rot_aniso,spiral,3,0.2505548257496903,0.734375,0.1306042884990253,0.5374766688200021,0.34375,0.0754257907542579,0.3738059905206986,0.3633370958859556,0.1106879401532031,0.1386773034099349,0.1666666666666666,0.8952180669576182,hard,smooth,connected,high,moment_preserving_perturbation,-0.2869218430703118,0.390625,0.0551784977447674,-0.1127822701362653,globally hard,0.3825110719568756,0.39209480703681576,0.6850407385558063,0.2505548257496903,1,1.0,1,1,0.41121048,0.41824192,-0.0464,1.0,48.0,1.1364522233114445,0.1033335109422039,1.9971717461824172,0.8783513135867637,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,0.1426316204840713,5.173015873015874,0.7934124944603688,0,globally hard,1,optimization-limited zone,0.12870099543159355,0.762949656792093
budget_17_high_rot_aniso,volatility-clustering,0,0.2412981471243525,0.890625,0.1812933025404157,0.6271781892644074,0.328125,0.070855614973262,0.3794143943784209,0.3572313171316478,0.2180921427666451,0.1923794047166558,0.1666666666666666,0.8040513507371588,hard,jagged,connected,high,moment_preserving_perturbation,-0.3858800421400549,0.5625,0.1104376875671537,-0.1159331700072953,globally hard,0.34508297185036213,0.3015617342592767,0.7809149948181089,0.2412981471243525,1,1.0,1,0,0.66059166,0.2832362,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,1.224953497946364,4.073015873015874,0.6851090991135088,0,globally hard,3,decision-fragile zone,-1.9424932501337882,1.3942895580179915
budget_17_high_rot_aniso,volatility-clustering,1,0.1586081722782109,0.953125,0.275626423690205,0.5627695473360175,0.390625,0.0573099415204678,0.3624145878658131,0.3568479468576547,0.1326966087914343,0.1496816377290505,0.1666666666666666,0.8757307408168267,hard,jagged,connected,high,structured_dropout,-0.4041613750578066,0.5625,0.2183164821697372,-0.1982397745794438,globally hard,0.4052759619454118,0.5418001852347591,0.7033024489572356,0.1586081722782109,0,0.013333333333333334,0,1,0.5430188,0.6537448,0.9536,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,0.09612191707443304,4.073015873015874,0.9256395673411413,0,globally hard,2,ambiguity zone,1.43543434519753,-1.6135571117019916
budget_17_high_rot_aniso,volatility-clustering,2,0.2534111887878614,0.828125,0.1562156215621562,0.5506146033624385,0.390625,0.0634328358208955,0.360826641359214,0.3601545749626236,0.1897159141930101,0.1781912904298384,0.1666666666666666,0.8271940946691998,hard,jagged,connected,high,clustered_occlusion,-0.2972034145745771,0.4375,0.0927827857412607,-0.1067433861747622,globally hard,0.37976447882706227,0.5096990104408476,0.672177917102065,0.2534111887878614,1,0.9566666666666667,0,0,0.5102386,0.4742801,-0.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,0.20647932473711633,4.073015873015874,0.7206187846160219,0,globally hard,1,optimization-limited zone,-0.9759416843848552,0.27707852543048406
budget_17_high_rot_aniso,volatility-clustering,3,0.1865624653831864,0.875,0.2758186397984886,0.552205146616686,0.390625,0.0600255427841634,0.3826046248746568,0.3794660636091132,0.176679569712783,0.3383397848563915,0.5,0.8380482775543254,hard,jagged,connected,high,none,-0.3656426812334995,0.484375,0.2157930970143252,-0.1929035982259268,irreducibly ambiguous candidate,0.41078928957865063,0.42466325736815846,0.7314629629799191,0.1865624653831864,0,0.03,1,0,0.5644529,0.5571645,-1.0464,1.0,37.0,1.071409286066147,0.1618705737123711,2.137595864061074,0.9432368914925192,budget_17_high_rot_aniso,2.1,0.637950138504155,4.7,76.0,1.1743480511144209,4.073015873015874,0.8775479111721953,0,irreducibly ambiguous candidate,3,decision-fragile zone,0.0686944176675706,0.920309333477372
budget_18_neg_diag_extreme,barbell-bridge,0,0.2208086387470605,0.734375,0.2458270106221547,0.6577003805371868,0.234375,0.0666666666666666,0.633826604683318,0.316007826587639,0.4595181012523516,0.3964257172928425,0.3333333333333333,0.6315879336172476,hard,jagged,connected,high,structured_dropout,-0.4368917417901263,0.5,0.1791603439554881,-0.0951991878405784,globally hard,0.4302638652461009,0.344270194156122,0.8979767281782615,0.2208086387470605,1,0.98,0,0,0.64908165,0.8139459,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.3929561400947174,4.3730158730158735,0.32663228342056577,0,globally hard,0,information-limited zone,-4.972939489458981,-1.3832874606282772
budget_18_neg_diag_extreme,barbell-bridge,1,0.2196982406189938,0.703125,0.1966205837173579,0.7681450824749902,0.140625,0.0640138408304498,0.6932202843215176,0.3154634248056418,0.6903481599067406,0.511840746620037,0.3333333333333333,0.5014014707844505,hard,jagged,connected,high,clustered_occlusion,-0.5484468418559965,0.5625,0.1326067428869081,-0.095765184186648,globally hard,0.4044222360479203,0.2466116191481456,0.988762047201063,0.2196982406189938,1,0.9966666666666667,0,0,0.30940476,0.99724233,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.6010115017376733,4.3730158730158735,0.11793407364847237,0,globally hard,0,information-limited zone,-7.700969401482943,-2.6228222615675625
budget_18_neg_diag_extreme,barbell-bridge,2,0.1281212863577988,0.828125,0.3847583643122677,0.6917185248265958,0.171875,0.0475352112676056,0.7326933557691309,0.29594975867294,0.6962060648540996,0.5147696990937165,0.3333333333333333,0.4984728946629197,hard,jagged,connected,high,none,-0.5635972384687971,0.65625,0.3372231530446621,-0.1678284723151412,globally hard,0.40259152630002415,0.2746604766659692,0.9590881319068938,0.1281212863577988,0,0.02,0,0,0.3608857,0.996287,-0.0464,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.47473495811655575,4.3730158730158735,0.26422574015345357,0,globally hard,0,information-limited zone,-6.286229811908445,-3.545251282925273
budget_18_neg_diag_extreme,barbell-bridge,3,0.2176285350458885,0.53125,0.1871508379888268,0.7512109064176304,0.125,0.0422535211267605,0.5442275239191591,0.3380426802033719,0.358119368555272,0.2623930176109693,0.1666666666666666,0.6989896326438287,hard,jagged,connected,high,moment_preserving_perturbation,-0.5335823713717419,0.40625,0.1448973168620663,-0.1204141451574834,globally hard,0.6053276748106707,0.6433725131103853,1.1047566215316207,0.2176285350458885,1,0.9733333333333334,0,1,0.45697522,0.7238152,0.9536,1.0,40.0,4.195334447827693,0.1627607014971466,2.105285482509537,0.9827512428576958,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.2910970286301233,4.3730158730158735,0.42315332163710645,0,globally hard,0,information-limited zone,-3.4606752657662976,-2.403004195351747
budget_18_neg_diag_extreme,crescent,0,0.1222511285376437,0.921875,0.3003048780487805,0.5478625253770002,0.234375,0.0743338008415147,0.3997369416881408,0.3698319158487894,0.111297001883802,0.305648500941901,0.5,0.8946729899021311,hard,smooth,connected,high,none,-0.4256113968393565,0.6875,0.2259710772072657,-0.2475807873111457,anchor-easy/blind-easy,0.3795922744202733,0.42445918645364017,0.7557299037697227,0.1222511285376437,0,0.01,0,1,0.5090387,1.0,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.07787396930589195,1.5730158730158732,0.8873989896424066,1,anchor-easy/blind-easy,2,ambiguity zone,1.7157527863773274,-2.1830390776780413
budget_18_neg_diag_extreme,crescent,1,0.2279777885244759,0.546875,0.1926829268292683,0.5338324540862467,0.234375,0.0817236255572065,0.3778460900481195,0.3381587519112302,0.1335211146908573,0.2334272240120953,0.3333333333333333,0.875008993238173,hard,smooth,connected,high,moment_preserving_perturbation,-0.3058546655617707,0.3125,0.1109593012720618,-0.1101809633867542,globally hard,0.406158148409589,0.4892151169523431,0.7770288061110396,0.2279777885244759,1,1.0,0,1,0.90989256,1.0,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.10779387551871653,1.5730158730158732,0.7106951006188246,0,globally hard,1,optimization-limited zone,-0.3279035433679031,-0.6774846878127436
budget_18_neg_diag_extreme,crescent,2,0.1077937615802005,0.9375,0.2736,0.5518966823999968,0.203125,0.0760059612518628,0.3924208959156908,0.3621656925568023,0.0864036583183046,0.2098684958258189,0.3333333333333333,0.9172239114222523,hard,smooth,connected,high,structured_dropout,-0.4441029208197963,0.734375,0.1975940387481372,-0.2543719309766018,anchor-easy/blind-easy,0.4284651858439091,0.5519493954916652,0.7575414445833025,0.1077937615802005,0,0.0,0,1,0.49032733,0.9999995,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.06276361740241646,1.5730158730158732,0.9152981010614298,1,anchor-easy/blind-easy,2,ambiguity zone,2.11728868106373,-2.2071261114721934
budget_18_neg_diag_extreme,crescent,3,0.1991830289822318,0.53125,0.1654247391952309,0.5513247672973626,0.21875,0.109546165884194,0.3666229026034342,0.3411107106540725,0.1035945391699967,0.3851306029183317,0.6666666666666666,0.9015907830683668,hard,smooth,connected,high,clustered_occlusion,-0.3521417383151307,0.3125,0.0558785733110369,-0.1419276816718407,globally hard,0.44975815820974324,0.47972436856604295,0.7675435048520164,0.1991830289822318,0,0.03333333333333333,0,1,0.6624857,1.0,0.9536,1.0,12.0,1.926420323251142,0.1042283193607317,2.07937302735138,0.8077277247469214,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.08645743954574986,1.5730158730158732,0.8919073850964633,0,globally hard,2,ambiguity zone,1.342566801497741,-1.339208536225808
budget_18_neg_diag_extreme,cross-branch,0,0.1137867542417894,1.0,0.5643564356435643,0.5330213442275192,0.359375,0.0402010050251256,0.3421408913342678,0.3131566797392613,0.1342472066598261,0.4004569366632464,0.6666666666666666,0.8743738868361391,hard,jagged,connected,high,none,-0.4192345899857298,0.640625,0.5241554306184387,-0.1993699254974719,anchor-easy/blind-easy,0.2947705644243077,0.24277377522288007,0.6373812474330279,0.1137867542417894,0,0.0033333333333333335,1,1,0.7363327,0.46680936,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.10488393161418166,0.4730158730158731,0.9735567969028731,1,anchor-easy/blind-easy,2,ambiguity zone,1.4259147580197875,-1.3973108013479134
budget_18_neg_diag_extreme,cross-branch,1,0.2345715755257947,0.78125,0.1610169491525423,0.5118883922929374,0.390625,0.0941780821917808,0.3536136490488326,0.3416319847724989,0.1168989147114586,0.3084494573557293,0.5,0.889675121684493,hard,jagged,connected,high,moment_preserving_perturbation,-0.2773168167671427,0.390625,0.0668388669607615,-0.1070604092467042,globally hard,0.3612503668314421,0.41221847012966906,0.7108773352829125,0.2345715755257947,1,1.0,0,1,0.21343653,0.93061805,0.9536,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.0980762081053763,0.4730158730158731,0.8372793540994544,0,globally hard,1,optimization-limited zone,0.24003936494013714,-0.5256528564364898
budget_18_neg_diag_extreme,cross-branch,2,0.1320466609416796,0.984375,0.3426124197002141,0.5511972437511456,0.328125,0.0359477124183006,0.3656671886795658,0.3354838638378856,0.1231106475359584,0.3115553237679792,0.5,0.884165826378187,hard,jagged,connected,high,structured_dropout,-0.419150582809466,0.65625,0.3066647072819135,-0.2034372028962059,globally hard,0.2973929709958458,0.2368074079938407,0.6608804787167647,0.1320466609416796,0,0.01,1,1,0.5746806,0.79640704,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.12733141069280351,0.4730158730158731,0.9841681098246109,0,globally hard,2,ambiguity zone,1.5803984087784706,-1.3360431839638256
budget_18_neg_diag_extreme,cross-branch,3,0.2463943540445344,0.5625,0.2238532110091743,0.5568847277959471,0.3125,0.0348432055749128,0.4015864779902612,0.353381262906059,0.115081821814874,0.307540910907437,0.5,0.8912932136949014,hard,jagged,connected,high,clustered_occlusion,-0.3104903737514127,0.25,0.1890100054342615,-0.1069869088615245,globally hard,0.4346729784762591,0.5117433575943888,0.6399055737294623,0.2463943540445344,1,0.9766666666666667,1,1,0.4482458,0.59510994,-0.0464,1.0,1.0,1.0024045069907674,0.1715963011416351,1.2292899263454526,0.985285262036289,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.1357203864728288,0.4730158730158731,0.8428048241597739,0,globally hard,1,optimization-limited zone,0.17071800968345816,0.0638687431090741
budget_18_neg_diag_extreme,double-loop,0,0.2426411728788186,0.640625,0.1410018552875695,0.6667815343497377,0.1875,0.028052805280528,0.3707502052377185,0.3671372640880969,0.2257445571511042,0.1962056119088854,0.1666666666666666,0.7979218990783671,hard,smooth,connected,high,clustered_occlusion,-0.4241403614709191,0.453125,0.1129490500070415,-0.1244960912092782,globally hard,0.42081306464700985,0.3377547226980815,0.9565987299778834,0.2426411728788186,1,0.9833333333333333,0,0,0.1793819,0.32295516,-0.0464,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.24031415577172774,0.6730158730158731,0.6244321038660003,0,globally hard,1,optimization-limited zone,-1.656167609224957,-1.0256853308346896
budget_18_neg_diag_extreme,double-loop,1,0.0862462101339215,0.96875,0.2997762863534675,0.6639095886964287,0.171875,0.0241448692152917,0.2915912046249543,0.2794613049640558,0.3436733025559341,0.2551699846113004,0.1666666666666666,0.7091605711548739,hard,smooth,connected,high,none,-0.5776633785625072,0.796875,0.2756314171381758,-0.1932150948301343,blind-easy/downstream-fragile,0.3879026221311796,0.344896647200068,0.8560746101173494,0.0862462101339215,0,0.023333333333333334,0,0,0.24479283,0.33863685,-0.0464,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.28704819619688454,0.6730158730158731,0.657113301324523,1,blind-easy/downstream-fragile,2,ambiguity zone,-1.8036076930392875,-2.9634972638744332
budget_18_neg_diag_extreme,double-loop,2,0.2304706764098384,0.671875,0.1677115987460815,0.6477578801211338,0.234375,0.0147058823529411,0.7216773868655688,0.3512268220246685,0.316675173711172,0.2416709201889193,0.1666666666666666,0.7285673745299495,hard,smooth,connected,high,moment_preserving_perturbation,-0.4172872037112953,0.4375,0.1530057163931404,-0.12075614561483,globally hard,0.3264192167860975,0.2260756882497857,0.7290648778220387,0.2304706764098384,1,0.99,0,0,0.16862361,0.28085664,-0.0464,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.3099650740448782,0.6730158730158731,0.5334538353960601,0,globally hard,1,optimization-limited zone,-2.8947047151119683,-1.296965804518218
budget_18_neg_diag_extreme,double-loop,3,0.104643727348105,1.0,0.2980769230769231,0.6492861490142783,0.21875,0.0213178294573643,0.6912011029473106,0.2798668724481146,0.3502988245572789,0.3418160789453061,0.3333333333333333,0.7044775430721045,hard,smooth,connected,high,structured_dropout,-0.5446424216661733,0.78125,0.2767590936195587,-0.1752231451000095,blind-easy/downstream-fragile,0.42809529398468377,0.33385777338184053,0.8643023479636026,0.104643727348105,0,0.043333333333333335,0,0,0.6115036,0.49580833,-0.0464,1.0,3.0,1.9632453591236552,0.0817043512033122,1.848737586275187,0.9903565845479404,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.29228282877578227,0.6730158730158731,0.6476398063453267,1,blind-easy/downstream-fragile,2,ambiguity zone,-1.990512134372753,-2.7361693358163888
budget_18_neg_diag_extreme,mean-reversion,0,0.1801044755494077,1.0,0.1825726141078838,0.6260830169359105,0.265625,0.0507692307692307,0.3385889565875273,0.3270406967180941,0.1345426903983231,0.1506046785324949,0.1666666666666666,0.8741155617385249,hard,jagged,connected,high,structured_dropout,-0.4459785413865028,0.734375,0.1318033833386531,-0.1469362211686864,globally hard,0.45326865357968255,0.5111811920038483,0.7775424878768834,0.1801044755494077,0,0.02666666666666667,0,0,0.34647143,0.88789046,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.15637887970319356,4.273015873015874,0.8653160778436837,0,globally hard,2,ambiguity zone,0.8630179333385248,-0.8574819135599758
budget_18_neg_diag_extreme,mean-reversion,1,0.1998573383130965,0.8125,0.219047619047619,0.6425858056087403,0.203125,0.0427892234548335,0.3443451722535501,0.3227017334853539,0.3177415045343082,0.3255374189338208,0.3333333333333333,0.7277908947474949,hard,jagged,connected,high,clustered_occlusion,-0.4427284672956438,0.609375,0.1762583955927855,-0.1228443951722574,globally hard,0.5153072318195782,0.7061103690731803,0.8306626880182932,0.1998573383130965,0,0.10333333333333333,0,0,0.5774129,0.9908823,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.2945409844934598,4.273015873015874,0.6690287986401401,0,globally hard,2,ambiguity zone,-1.8265273975688938,-1.3884860560937886
budget_18_neg_diag_extreme,mean-reversion,2,0.1735119888181958,0.828125,0.3126843657817109,0.6430477701084185,0.234375,0.0416,0.3535362550663297,0.3318527895791292,0.3103804684538784,0.2385235675602725,0.1666666666666666,0.7331679558736344,hard,jagged,connected,high,none,-0.4695357812902227,0.59375,0.2710843657817109,-0.1583408007609334,globally hard,0.48976013640351973,0.6427369634206714,0.7626140880186467,0.1735119888181958,0,0.05333333333333334,0,0,0.28278238,0.9479299,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.25972934852434715,4.273015873015874,0.6839429509909848,0,globally hard,2,ambiguity zone,-1.5076921797253284,-1.689206557685505
budget_18_neg_diag_extreme,mean-reversion,3,0.2218819374669256,0.859375,0.2065613608748481,0.6659404772950387,0.234375,0.0467571644042232,0.2990418207006945,0.2990418207006945,0.1750132485872036,0.2541732909602685,0.3333333333333333,0.8394458992233365,hard,jagged,connected,high,moment_preserving_perturbation,-0.444058539828113,0.625,0.1598041964706249,-0.0771598832337689,globally hard,0.45715823058594646,0.33056644475247765,0.9326569910292575,0.2218819374669256,1,0.9866666666666667,0,0,0.6235632,0.90741885,-0.0464,1.0,39.0,1.9304818378078896,0.114849417410383,1.9184331762576816,0.8426395272372131,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.18526227378790272,4.273015873015874,0.674684949097696,0,globally hard,1,optimization-limited zone,-1.0973451812076174,-0.3212860301781479
budget_18_neg_diag_extreme,multi-hole,0,0.1238357801793558,0.96875,0.1845493562231759,0.5243510672437015,0.359375,0.0867052023121387,0.3665929928426177,0.3568325531888369,0.0984064916315219,0.2158699124824276,0.3333333333333333,0.9062804334569362,hard,smooth,connected,high,structured_dropout,-0.4005152870643457,0.609375,0.0978441539110372,-0.232996773009481,anchor-easy/blind-easy,0.4050426792783211,0.5678529607446744,0.6813161819549838,0.1238357801793558,0,0.01,1,1,0.5735678,0.25220454,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.12664563695274317,7.673015873015874,0.9734832485312581,1,anchor-easy/blind-easy,4,effective-collapse zone,2.038727207157745,-0.35503683957593074
budget_18_neg_diag_extreme,multi-hole,1,0.2266144725581584,0.703125,0.1821561338289963,0.5808175043329521,0.28125,0.044359949302915,0.350218918694464,0.3452475781148649,0.0944208013150406,0.2138770673241869,0.3333333333333333,0.9098997946396434,hard,smooth,connected,high,clustered_occlusion,-0.3542030317747937,0.421875,0.1377961845260812,-0.1186331055567065,globally hard,0.40228571974625554,0.5298358797695426,0.6975243116394868,0.2266144725581584,1,0.9866666666666667,1,1,0.7969437,0.22425874,-0.0464,1.0,73.0,1.0002814165939322,0.0980752729044046,2.013166601186731,0.7876321647398156,budget_18_neg_diag_extreme,2.5,0.5886426592797784,8.5,-62.0,0.12362147319445699,7.673015873015874,0.8263656407854973,0,globally hard,1,optimization-limited zone,0.49664141875234546,0.7639593142026752
